variable	mean_min_depth	no_of_nodes	mse_increase	node_purity_increase	no_of_trees	times_a_root	p_value
ASV_1147	25.7013910019406	42	5.55621136775322e-08	0.00671748082833458	42	0	1
ASV_1148	25.5880794709427	118	1.14173049697586e-06	0.0120175041186281	118	0	1
ASV_1149	25.6064573792258	85	2.62603691469489e-06	0.0323276179830502	85	0	1
ASV_115	12.7037383719743	16733	0.0112963065829315	5.30861329519744	8159	0	0
ASV_1150	NA	0	0	0	0	0	1
ASV_1152	NA	0	0	0	0	0	1
ASV_1153	NA	0	0	0	0	0	1
ASV_1154	25.7306427535492	15	0	0.00119182565656159	15	0	1
ASV_1155	25.6897975589827	44	5.52489855498835e-07	0.0123878567917827	44	0	1
ASV_1156	25.6544450107241	68	6.44923242939409e-09	0.00369270984831375	68	0	1
ASV_1157	NA	0	0	0	0	0	1
ASV_1158	NA	0	0	0	0	0	1
ASV_1159	24.9179932489021	532	-0.000395463118554045	0.334364612860725	524	0	1
ASV_116	13.0194008579308	15594	0.00433803535371826	6.72665941653756	7957	0	0
ASV_1160	NA	0	0	0	0	0	1
ASV_1161	25.3284715861505	265	-0.000147440845375498	0.127961736310578	262	0	1
ASV_1162	25.7193736799101	30	0	0.00162288249776803	30	0	1
ASV_1163	NA	0	0	0	0	0	1
ASV_1164	NA	0	0	0	0	0	1
ASV_1165	NA	0	0	0	0	0	1
ASV_1166	NA	0	0	0	0	0	1
ASV_1167	24.9245860892657	573	1.03054330871213e-05	0.55740511722392	559	0	1
ASV_1168	25.5579021856807	112	8.54203327332849e-06	0.0684506041886655	112	0	1
ASV_1169	25.5964405372281	142	-5.35608559828409e-07	0.0294781286447328	142	0	1
ASV_117	11.5760052395057	18174	0.00416816930558663	6.41529136024848	8402	0	0
ASV_1170	25.7382007149423	15	0	0.000432130192868095	15	0	1
ASV_1171	25.7018790521908	37	0	0.000692746500969027	37	0	1
ASV_1172	NA	0	0	0	0	0	1
ASV_1173	25.6531671637218	70	0	0.0299073900585229	70	0	1
ASV_1174	25.6606456133184	76	-6.66851191095712e-07	0.00696330600267439	75	0	1
ASV_1175	25.0390826473292	472	-0.000195762523735228	0.533715065367761	465	0	1
ASV_1176	NA	0	0	0	0	0	1
ASV_1177	NA	0	0	0	0	0	1
ASV_1178	25.6087948319886	106	-1.71568053751565e-06	0.0122539226000591	105	0	1
ASV_1179	25.4039014911654	261	5.82187210368686e-06	0.051488797714941	256	0	1
ASV_118	25.2847207128996	328	7.80546965403331e-06	0.0967470389715364	326	0	1
ASV_1180	NA	0	0	0	0	0	1
ASV_1181	25.7361307425186	18	0	0.000775471813137704	18	0	1
ASV_1182	25.6195369318762	118	3.37391622107563e-07	0.0104686351729131	118	0	1
ASV_1183	25.7135293841283	25	5.06811128266428e-08	0.0131682603141969	25	0	1
ASV_1184	25.7338588295373	17	0	0.000601948265081852	17	0	1
ASV_1186	NA	0	0	0	0	0	1
ASV_1187	NA	0	0	0	0	0	1
ASV_1188	NA	0	0	0	0	0	1
ASV_1189	NA	0	0	0	0	0	1
ASV_119	24.5820608722296	890	-6.73623217126206e-05	0.199966363192302	851	0	1
ASV_1190	25.6815629149219	66	-7.31613277353812e-06	0.00978632881450569	66	0	1
ASV_1191	25.4748015422327	230	-3.95347121199103e-06	0.0302384875253222	224	0	1
ASV_1192	25.3640789704831	198	-8.99306058262327e-05	0.4356803889225	195	0	1
ASV_1193	NA	0	0	0	0	0	1
ASV_1194	NA	0	0	0	0	0	1
ASV_1195	NA	0	0	0	0	0	1
ASV_1196	25.6082864875906	101	-2.16179335146206e-07	0.028090711137739	101	0	1
ASV_1198	25.7275194974977	29	0	0.00083572602373954	29	0	1
ASV_1199	25.5904378817281	102	-4.77315304596463e-07	0.0232831239067929	102	0	1
ASV_120	18.1275067613114	7306	0.000702705191030453	2.64831471979592	5200	0	0
ASV_1200	25.7302545092432	24	0	0.00468520966568713	24	0	1
ASV_1202	NA	0	0	0	0	0	1
ASV_1204	NA	0	0	0	0	0	1
ASV_1205	NA	0	0	0	0	0	1
ASV_1206	25.2848118680421	306	0.000137330505612313	0.167045379124663	301	0	1
ASV_1207	25.0580557348585	567	2.48015350707857e-05	0.0926641376079863	550	0	1
ASV_1208	25.5160356449801	141	1.64050806360417e-05	0.119500562559878	141	0	1
ASV_1209	25.7263983454193	25	0	0.00137944039042709	25	0	1
ASV_121	18.1119137779594	8038	0.002484493731065	1.84478872514278	5537	0	0
ASV_1210	25.648330242059	89	-7.7391144801707e-07	0.00779370079184629	89	0	1
ASV_1211	NA	0	0	0	0	0	1
ASV_1212	25.6733399142069	68	2.4520259741877e-07	0.00297891596057715	68	0	1
ASV_1213	24.2717516290471	835	8.08336491034678e-05	0.160194421945595	805	0	1
ASV_1214	25.7531965376366	2	0	5.12501712385975e-05	2	0	1
ASV_1215	25.4534241344092	190	1.70118373941128e-05	0.221822168501849	190	0	1
ASV_1216	24.138631304259	844	0.00148409613615336	2.52680855434446	828	0	1
ASV_1217	NA	0	0	0	0	0	1
ASV_1218	25.7186134919824	20	-3.10941707512269e-06	0.00118141944861727	20	0	1
ASV_1219	NA	0	0	0	0	0	1
ASV_122	13.1696362067205	14100	0.0085422734607688	5.48366790947984	7658	0	0
ASV_1220	24.2878749259524	860	-2.1644046172908e-06	0.065531599148551	829	0	1
ASV_1221	NA	0	0	0	0	0	1
ASV_1222	NA	0	0	0	0	0	1
ASV_1223	25.7101612705546	21	4.08232868406224e-07	0.0304672314270086	21	0	1
ASV_1224	25.4958412725973	229	-2.11502217626493e-07	0.0140911855242341	224	0	1
ASV_1225	NA	0	0	0	0	0	1
ASV_1226	25.494805954448	251	1.06981734675309e-05	0.0197193904047385	248	0	1
ASV_1227	25.1015068532326	349	-0.000193492809089501	0.620963687529144	343	0	1
ASV_1228	24.31784228373	772	1.18255012680767e-05	0.273063637679651	757	0	1
ASV_1229	25.1848812991523	293	-2.90144462702672e-05	0.25921390673911	287	0	1
ASV_123	13.3588913083444	13660	0.0028154664049593	5.5252975461939	7527	0	0
ASV_1230	25.6875981717904	50	0	0.00403985720431474	50	0	1
ASV_1231	25.7343149422939	23	9.05515827808515e-08	0.000639977118288897	23	0	1
ASV_1232	25.7116067919518	38	-5.18651370372915e-07	0.00183092012461293	38	0	1
ASV_1233	NA	0	0	0	0	0	1
ASV_1234	25.7474972934327	11	0	8.87732115023566e-05	11	0	1
ASV_1235	NA	0	0	0	0	0	1
ASV_1236	25.4146256255745	259	-4.73460733764926e-05	0.0374892526668972	256	0	1
ASV_1237	25.715805954448	18	0	0.0151244315066753	18	0	1
ASV_1238	25.4500693289756	210	9.73181521888267e-06	0.0483669294868723	207	0	1
ASV_1239	NA	0	0	0	0	0	1
ASV_124	15.4197847717291	8534	0.0118086477128805	12.5032778689719	5780	0	0
ASV_1240	25.426385742008	190	6.53264871127014e-05	0.176108334967637	187	0	1
ASV_1241	NA	0	0	0	0	0	1
ASV_1242	25.1816379430089	291	-0.000440659100416017	0.999556282477835	288	0	1
ASV_1243	25.7019515779798	44	0	0.00361884625174158	44	0	1
ASV_1244	NA	0	0	0	0	0	1
ASV_1245	25.4233483198856	231	2.37064936685135e-07	0.0333120921192054	229	0	1
ASV_1246	25.1745953120212	284	0.000468721708051594	0.86944334547844	280	0	1
ASV_1247	25.7191218363803	24	0	0.00139407866236788	24	0	1
ASV_1248	NA	0	0	0	0	0	1
ASV_1249	NA	0	0	0	0	0	1
ASV_125	14.2702201715862	14357	0.002771477334495	4.51014646869252	7690	0	0
ASV_1250	25.5059562557451	131	-0.00027713730370463	0.186607150519294	130	0	1
ASV_1251	25.412847421101	333	-1.30253638248188e-07	0.0282413228821716	328	0	1
ASV_1252	25.4941758451639	190	-9.71801366194659e-06	0.0837347580416432	190	0	1
ASV_1253	25.3873610050046	203	-2.17246864686234e-06	0.0233031192419426	203	0	1
ASV_1254	NA	0	0	0	0	0	1
ASV_1255	25.7306178020631	14	0	0.000678619683082102	14	0	1
ASV_1256	25.7496421203146	11	0	0.000503256566537262	11	0	1
ASV_1257	NA	0	0	0	0	0	1
ASV_1258	25.6639684812583	69	-8.45966663139371e-07	0.00936840207185019	69	0	1
ASV_1259	25.3001936063732	284	-9.28948713808255e-05	0.186405885554245	283	0	1
ASV_126	19.6738340823205	5076	0.000424398196363231	2.12164338289004	3956	0	0
ASV_1260	24.4518255949341	710	0.000466117472008174	1.25754064292454	699	0	1
ASV_1261	25.1492193545092	367	0.000253031560350604	0.236204660573825	360	0	1
ASV_1262	25.503990082729	177	-1.18563985468389e-05	0.0401093914813233	174	0	1
ASV_1263	NA	0	0	0	0	0	1
ASV_1264	24.810391277704	677	-2.67453501921239e-05	0.423884863571967	661	0	1
ASV_1265	NA	0	0	0	0	0	1
ASV_1266	25.6854852824022	39	2.52748063970749e-08	0.00290539709216935	39	0	1
ASV_1267	25.592825237463	126	1.50723262193334e-06	0.0345856224068116	124	0	1
ASV_1268	NA	0	0	0	0	0	1
ASV_1269	NA	0	0	0	0	0	1
ASV_127	25.6515829128792	72	9.90683604125377e-07	0.0347873138776519	72	0	1
ASV_1270	NA	0	0	0	0	0	1
ASV_1271	NA	0	0	0	0	0	1
ASV_1272	25.4309052803595	144	1.72009043896576e-06	0.0992405573152662	143	0	1
ASV_1273	NA	0	0	0	0	0	1
ASV_1274	NA	0	0	0	0	0	1
ASV_1275	25.7370522827086	14	0	0.000336899943663922	14	0	1
ASV_1276	25.6040740169543	100	5.01779259466178e-06	0.0382893625687801	100	0	1
ASV_1277	NA	0	0	0	0	0	1
ASV_1279	25.718050587274	22	0	0.0179359585633236	22	0	1
ASV_128	25.1955305791033	285	-0.000464477168978906	0.945210642469079	284	0	1
ASV_1280	NA	0	0	0	0	0	1
ASV_1281	NA	0	0	0	0	0	1
ASV_1282	23.7293672760699	1340	-0.000120010587904347	0.536808345860164	1241	0	1
ASV_1283	25.4113962414462	235	2.27368849317511e-06	0.0361397640162403	233	0	1
ASV_1284	25.5835755694005	181	-4.32033509154217e-06	0.0338185901290642	179	0	1
ASV_1285	25.5986811765907	110	5.22302849500397e-06	0.0119055255080564	109	0	1
ASV_1286	25.3824522214278	172	1.98849626024964e-05	0.581095327962888	170	0	1
ASV_1287	NA	0	0	0	0	0	1
ASV_1288	NA	0	0	0	0	0	1
ASV_129	24.4118613726892	1429	-4.84717340460126e-05	0.259135468070747	1320	0	1
ASV_1290	NA	0	0	0	0	0	1
ASV_1291	NA	0	0	0	0	0	1
ASV_1292	NA	0	0	0	0	0	1
ASV_1293	NA	0	0	0	0	0	1
ASV_1294	25.6798289551629	62	-8.41585190202997e-07	0.00559233485373631	62	0	1
ASV_1295	NA	0	0	0	0	0	1
ASV_1296	25.7421886222041	7	0	0.000194415898343139	7	0	1
ASV_1297	NA	0	0	0	0	0	1
ASV_1298	NA	0	0	0	0	0	1
ASV_1299	25.1543680012256	290	-0.00012087238179311	0.130994300099088	288	0	1
ASV_13	16.3006296190379	9409	0.00390175307711279	3.11387147077261	6113	0	0
ASV_130	16.781205556123	7814	0.00704290532838361	4.50022350241609	5443	0	0
ASV_1300	25.296952578899	284	4.44214590775927e-05	0.175027668117754	280	0	1
ASV_1301	25.5718470534164	107	-3.25716810008196e-06	0.00869246460599017	106	0	1
ASV_1302	25.388203033398	204	2.4908086812905e-05	0.397021980362527	204	0	1
ASV_1303	NA	0	0	0	0	0	1
ASV_1304	25.703810295169	54	0	0.0032440275371127	53	0	1
ASV_1305	25.7433347257686	12	0	0.000398524377547518	12	0	1
ASV_1306	25.7381281891533	8	0	0.0030577967146519	8	0	1
ASV_1307	25.4470558574201	165	-1.48430236114023e-05	0.0280353695340819	164	0	1
ASV_1308	25.7441291798591	7	0	5.47695273675508e-05	7	0	1
ASV_1309	NA	0	0	0	0	0	1
ASV_131	18.7868445817588	7610	0.0010179755355888	1.50605357485067	5362	0	0
ASV_1310	25.7321724440813	19	0	0.000640418122292839	19	0	1
ASV_1311	NA	0	0	0	0	0	1
ASV_1312	NA	0	0	0	0	0	1
ASV_1313	NA	0	0	0	0	0	1
ASV_1314	25.7296666530487	25	0	0.00222742416610073	25	0	1
ASV_1315	25.748010295169	7	0	0.000537566800451797	7	0	1
ASV_1316	25.6812681544275	46	0	0.00229023091689165	46	0	1
ASV_1317	25.7026189459708	38	8.94292935923701e-08	0.00293892034934476	38	0	1
ASV_1318	25.1779817281177	442	3.47028166206249e-05	0.0691569608355301	428	0	1
ASV_1319	NA	0	0	0	0	0	1
ASV_132	13.9094906853233	12982	0.00318841450998281	5.06584901115255	7322	0	0
ASV_1320	25.7342197936881	11	0	0.00840605497680831	11	0	1
ASV_1321	24.9777300173629	417	-0.00013905162950618	0.124500440783968	413	0	1
ASV_1322	25.3508646818507	221	1.40067288851793e-05	0.0607415348747237	218	0	1
ASV_1323	25.6678722193851	74	0	0.00785290236391147	74	0	1
ASV_1324	NA	0	0	0	0	0	1
ASV_1325	NA	0	0	0	0	0	1
ASV_1326	25.7115093146767	30	-5.95761435689697e-07	0.00307927134469424	30	0	1
ASV_1327	25.5436439280972	130	1.01809462347076e-05	0.0608641052699076	130	0	1
ASV_1328	25.7333754366255	14	0	0.000219127990861854	14	0	1
ASV_1329	NA	0	0	0	0	0	1
ASV_133	23.6863266979879	1757	-2.78957659106997e-05	0.932298701477912	1620	0	0.999999999991092
ASV_1330	NA	0	0	0	0	0	1
ASV_1331	25.7161030436115	34	-3.38659661646409e-07	0.000917707944133878	34	0	1
ASV_1332	NA	0	0	0	0	0	1
ASV_1333	25.6573047798999	68	-2.00038014498671e-05	0.031540575357071	68	0	1
ASV_1334	25.4595086303748	223	9.84916502134838e-06	0.0733107334855258	221	0	1
ASV_1335	NA	0	0	0	0	0	1
ASV_1336	25.3856037585538	240	-1.05671769917564e-05	0.0457259933337911	239	0	1
ASV_1337	NA	0	0	0	0	0	1
ASV_1338	25.6008649269738	87	-0.000132062207997418	0.111137966721951	86	0	1
ASV_1339	25.7418798896946	11	0	0.000140455404213351	11	0	1
ASV_134	25.7076165560208	50	0	0.0026865277117171	50	0	1
ASV_1340	25.7481397099377	4	0	7.29234151439217e-05	4	0	1
ASV_1341	25.6897975589827	44	-1.14144316901556e-07	0.00857101104349611	44	0	1
ASV_1342	NA	0	0	0	0	0	1
ASV_1343	NA	0	0	0	0	0	1
ASV_1344	25.62578111531	94	2.25622353131357e-07	0.0171441664631219	94	0	1
ASV_1345	NA	0	0	0	0	0	1
ASV_1346	25.6857893575733	43	-2.79330505402667e-07	0.00742107650454038	43	0	1
ASV_1347	NA	0	0	0	0	0	1
ASV_1348	25.6827635787969	65	-3.21631115453933e-06	0.00534397781006313	65	0	1
ASV_1349	25.7328920437136	11	0	0.00808727599557998	11	0	1
ASV_135	20.8568666326218	5184	-0.00011924250574926	0.586562170254573	4075	0	0
ASV_1350	NA	0	0	0	0	0	1
ASV_1351	25.7210803595138	37	0	0.000599684482568012	37	0	1
ASV_1352	NA	0	0	0	0	0	1
ASV_1353	25.7387386681646	12	0	0.000807228738954429	12	0	1
ASV_1354	NA	0	0	0	0	0	1
ASV_1355	25.6182933510367	105	9.18438946383169e-07	0.00752051475638492	105	0	1
ASV_1356	NA	0	0	0	0	0	1
ASV_1357	25.7386388622204	8	0	0.00230602355222194	8	0	1
ASV_1358	25.7227214993361	25	0	0.00357220071370734	25	0	1
ASV_1359	25.6331667449699	83	2.41511419206494e-06	0.0446124695505102	83	0	1
ASV_136	21.9148577673373	3652	0.000149984096033976	0.83903423777288	3059	0	1.2982550801318e-221
ASV_1360	25.7378147993055	20	0	0.000530713233071497	20	0	1
ASV_1361	NA	0	0	0	0	0	1
ASV_1362	NA	0	0	0	0	0	1
ASV_1363	25.7417800837504	7	0	0.000142849228054957	7	0	1
ASV_1364	25.6878749668063	57	3.35229356423849e-07	0.00173950043137897	57	0	1
ASV_1365	25.747731171484	4	0	0.000601365355960932	4	0	1
ASV_1366	25.5668331426821	122	0	0.0450579188138936	122	0	1
ASV_1367	25.3135795628639	322	1.36742932498226e-05	0.119971890188524	316	0	1
ASV_1368	NA	0	0	0	0	0	1
ASV_1369	25.5291987028904	208	-1.37993035957355e-05	0.0307012636561443	206	0	1
ASV_137	17.9369049331018	6662	0.00683838845271697	5.73819994402283	4925	0	0
ASV_1370	NA	0	0	0	0	0	1
ASV_1371	NA	0	0	0	0	0	1
ASV_1372	NA	0	0	0	0	0	1
ASV_1373	NA	0	0	0	0	0	1
ASV_1374	25.1324153814728	325	-0.000101185135546857	0.0977950387179514	321	0	1
