variable	mean_min_depth	no_of_nodes	mse_increase	node_purity_increase	no_of_trees	times_a_root	p_value
ASV_1136	26.3387744834606	28	0	0.0149082601072293	28	0	1
ASV_1138	NA	0	0	0	0	0	1
ASV_1139	25.7960829516539	488	-2.99918215657089e-05	0.102048353939953	475	0	1
ASV_114	24.4806187888041	1653	-0.000124749496447185	0.41572545838376	1541	0	1
ASV_1140	NA	0	0	0	0	0	1
ASV_1141	26.3346444783715	46	-1.81154664465124e-07	0.00164380140108622	45	0	1
ASV_1142	26.1098099541985	216	-9.60392688445871e-07	0.0137223560174956	213	0	1
ASV_1143	NA	0	0	0	0	0	1
ASV_1144	NA	0	0	0	0	0	1
ASV_1145	NA	0	0	0	0	0	1
ASV_1146	25.0751482442748	699	-0.0010611569467952	1.91615082819202	690	0	1
ASV_1147	26.3187539033079	66	0	0.00394009458267194	66	0	1
ASV_1148	26.2848741068702	76	-1.15306738941706e-06	0.011220841315543	76	0	1
ASV_1149	25.9223660152672	257	8.61802401899911e-08	0.292612195614864	256	0	1
ASV_115	13.6834374249364	18036	0.0195508096834014	4.46105630012887	8342	0	0
ASV_1150	NA	0	0	0	0	0	1
ASV_1152	NA	0	0	0	0	0	1
ASV_1153	NA	0	0	0	0	0	1
ASV_1154	26.3616849363868	20	0	0.0012771363431949	20	0	1
ASV_1155	26.3115734860051	70	0	0.00597415062158137	70	0	1
ASV_1156	26.2860300559796	88	8.99752361719067e-07	0.00722045344688227	88	0	1
ASV_1157	NA	0	0	0	0	0	1
ASV_1158	NA	0	0	0	0	0	1
ASV_1159	25.7105855267176	419	-0.000166435886227499	0.213356576470958	413	0	1
ASV_116	13.2172329160305	16673	0.0044401362982628	5.93721398597322	8139	0	0
ASV_1160	NA	0	0	0	0	0	1
ASV_1161	26.0475798778626	260	-5.39337949084967e-05	0.0709639915367738	258	0	1
ASV_1162	26.3322277760814	34	-4.72775347637355e-06	0.00287855245242916	34	0	1
ASV_1163	NA	0	0	0	0	0	1
ASV_1164	NA	0	0	0	0	0	1
ASV_1165	NA	0	0	0	0	0	1
ASV_1166	NA	0	0	0	0	0	1
ASV_1167	25.0256039185751	887	-0.000350287228124891	1.08000478278177	860	0	1
ASV_1168	25.9601134961832	248	1.08894632053411e-05	0.256245870262103	246	0	1
ASV_1169	26.2241216793893	131	4.26698792048802e-06	0.0264929210285731	130	0	1
ASV_117	12.4510862900763	19565	0.00556380730368466	4.83461126673149	8613	0	0
ASV_1170	26.3722404885496	13	0	0.00013803150839806	13	0	1
ASV_1171	26.3696729363868	11	0	0.00106745978986305	11	0	1
ASV_1172	NA	0	0	0	0	0	1
ASV_1173	26.1998020254453	104	2.68840353843708e-05	0.127949149787843	104	0	1
ASV_1174	26.2709664427481	88	-2.22244310257674e-06	0.0227581731540028	88	0	1
ASV_1175	25.8896276743003	378	9.58545826738578e-06	0.0773937181845954	374	0	1
ASV_1176	NA	0	0	0	0	0	1
ASV_1177	NA	0	0	0	0	0	1
ASV_1178	26.150586605598	140	-2.69367321234677e-06	0.195804323434795	139	0	1
ASV_1179	25.9401565597964	350	-1.65380407458699e-05	0.0270821025073948	347	0	1
ASV_118	25.836035043257	387	0.000144616705913192	0.286589317979996	378	0	1
ASV_1180	NA	0	0	0	0	0	1
ASV_1181	26.3596723358779	22	0	0.000600797072335889	22	0	1
ASV_1182	26.2674665038168	89	1.49294381193952e-06	0.00839960080526593	89	0	1
ASV_1183	26.3560772824428	28	0	0.0031352827908809	28	0	1
ASV_1184	26.3730777608143	15	0	0.000433771842083653	15	0	1
ASV_1186	NA	0	0	0	0	0	1
ASV_1187	NA	0	0	0	0	0	1
ASV_1188	NA	0	0	0	0	0	1
ASV_1189	NA	0	0	0	0	0	1
ASV_119	25.2799714198473	886	1.0101746748689e-05	0.164786546465388	857	0	1
ASV_1190	26.3040610585242	55	-3.10091175127516e-06	0.00836706844068002	54	0	1
ASV_1191	26.1894743002545	175	-1.47403534495019e-07	0.00476968182599935	175	0	1
ASV_1192	26.0544106870229	178	-5.04969023130741e-05	0.183358831392616	175	0	1
ASV_1193	NA	0	0	0	0	0	1
ASV_1194	NA	0	0	0	0	0	1
ASV_1195	NA	0	0	0	0	0	1
ASV_1196	26.2928887735369	88	-6.30285221052236e-06	0.00740192596140255	87	0	1
ASV_1198	26.3583491806616	22	0	0.000487168132052212	22	0	1
ASV_1199	26.2682577302799	87	2.1673411296763e-06	0.0095604217410867	87	0	1
ASV_120	19.561740173028	7295	0.00124723807519558	1.61196172220668	5237	0	0
ASV_1200	26.3660221475827	21	0	8.26799192676414e-05	21	0	1
ASV_1202	NA	0	0	0	0	0	1
ASV_1204	NA	0	0	0	0	0	1
ASV_1205	NA	0	0	0	0	0	1
ASV_1206	26.0887388498728	258	-1.65661187470993e-05	0.0284423291982173	257	0	1
ASV_1207	25.829513221374	490	1.87941374759531e-06	0.0576530700957728	479	0	1
ASV_1208	26.1164147989822	159	-2.91102450573642e-05	0.132232627607303	159	0	1
ASV_1209	26.3420708600509	27	0	0.00408342603590026	27	0	1
ASV_121	19.5577155928753	7537	0.00246489751787818	1.52492136314903	5272	0	0
ASV_1210	26.238646697201	123	-3.61392110710767e-07	0.0135922977311331	123	0	1
ASV_1211	NA	0	0	0	0	0	1
ASV_1212	26.2902357964377	83	1.76709847724709e-06	0.00224826190481507	82	0	1
ASV_1213	25.456924610687	813	6.26232413676333e-05	0.0831250498142424	778	0	1
ASV_1214	26.3770011806616	11	0	6.18582863524902e-05	11	0	1
ASV_1215	25.8916123664122	291	-0.000117093919854711	0.474182992298476	290	0	1
ASV_1216	26.1250795318066	169	-3.94200129209421e-05	0.160989856737898	169	0	1
ASV_1217	NA	0	0	0	0	0	1
ASV_1218	26.3471272061069	33	0	0.0042852311596562	33	0	1
ASV_1219	NA	0	0	0	0	0	1
ASV_122	15.3969829414758	13280	0.00311019197685746	2.88695670136652	7379	0	0
ASV_1220	25.5933058727735	688	-1.96818009246482e-06	0.0835167610802857	667	0	1
ASV_1221	NA	0	0	0	0	0	1
ASV_1222	NA	0	0	0	0	0	1
ASV_1223	26.373376437659	10	0	0.000856739524489479	10	0	1
ASV_1224	26.0643416793893	297	2.55910258457689e-06	0.00726377921830263	295	0	1
ASV_1225	NA	0	0	0	0	0	1
ASV_1226	26.0073969363868	311	7.81720650248537e-06	0.0210250986050931	304	0	1
ASV_1227	25.7409477862595	349	4.5703485727257e-05	0.733442295249845	345	0	1
ASV_1228	25.8367184427481	411	-2.29056529556131e-06	0.217966295255461	402	0	1
ASV_1229	26.0000214045802	240	-1.68159088183065e-05	0.167985801805554	238	0	1
ASV_123	15.5617023104326	12276	0.00296979273468522	3.04369873773726	7117	0	0
ASV_1230	26.2947565699746	68	0	0.00992308803312171	68	0	1
ASV_1231	26.3569242442748	22	0	0.000319305104255061	22	0	1
ASV_1232	26.2634346361323	88	-6.82454754924885e-06	0.0121958884102997	88	0	1
ASV_1233	NA	0	0	0	0	0	1
ASV_1234	26.3722568447837	10	0	0.00045534498938884	10	0	1
ASV_1235	NA	0	0	0	0	0	1
ASV_1236	26.0286758676845	312	2.88401489779647e-07	0.0329629580919885	309	0	1
ASV_1237	26.3791943206107	7	0	0.000718834681600825	7	0	1
ASV_1238	26.1108768346056	207	3.79165511299924e-06	0.0214781682523456	204	0	1
ASV_1239	NA	0	0	0	0	0	1
ASV_124	17.8902428295165	8525	0.00398827268417979	2.70772454896876	5843	0	0
ASV_1240	26.030738697201	193	4.99793300517887e-06	0.0257875819431361	192	0	1
ASV_1241	NA	0	0	0	0	0	1
ASV_1242	24.4152755725191	906	0.00182385386991692	3.39977092389674	900	0	1
ASV_1243	26.3555453536896	26	0	0.000527224763120593	26	0	1
ASV_1244	NA	0	0	0	0	0	1
ASV_1245	26.0827240712468	266	3.18321156918643e-06	0.0279505386970047	265	0	1
ASV_1246	26.2792924987277	73	-2.05259967087808e-05	0.0274492345084858	73	0	1
ASV_1247	26.3595148193384	26	0	0.000781094681708379	26	0	1
ASV_1248	NA	0	0	0	0	0	1
ASV_1249	NA	0	0	0	0	0	1
ASV_125	14.4980465445293	16474	0.00973687313121002	4.97469046783156	8108	0	0
ASV_1250	26.0374823002545	181	-8.652986600544e-05	0.299862754044921	181	0	1
ASV_1251	25.9353267989822	350	3.10123180956091e-07	0.0294555622940302	343	0	1
ASV_1252	26.2199129160305	150	-1.45609009877316e-07	0.00835698069156781	149	0	1
ASV_1253	26.142399307888	201	-9.25808069831363e-06	0.0143755150430455	197	0	1
ASV_1254	NA	0	0	0	0	0	1
ASV_1255	26.3663602035623	15	0	0.001000185631997	15	0	1
ASV_1256	26.3552103206107	19	0	0.000297974413898712	19	0	1
ASV_1257	NA	0	0	0	0	0	1
ASV_1258	26.352695480916	26	0	0.000741858377430374	26	0	1
ASV_1259	24.8440215063613	962	-0.000684093548686955	1.35657788955414	948	0	1
ASV_126	20.7652212417303	4752	1.2045390055501e-06	1.44775215506802	3802	0	0
ASV_1260	26.0682371908397	211	-7.991059089542e-05	0.0970050510113114	209	0	1
ASV_1261	26.0175320305344	297	5.67046673350302e-05	0.0530319009203526	287	0	1
ASV_1262	26.1656508396947	170	-1.21869258717194e-05	0.0376434722671233	170	0	1
ASV_1263	NA	0	0	0	0	0	1
ASV_1264	24.9880393791349	838	0.000305688735963221	1.03321533809472	824	0	1
ASV_1265	NA	0	0	0	0	0	1
ASV_1266	26.3314008142494	55	-1.58183328037897e-06	0.00226247477933802	55	0	1
ASV_1267	26.1815807938931	148	5.77685284594615e-06	0.0498207757543	148	0	1
ASV_1268	NA	0	0	0	0	0	1
ASV_1269	NA	0	0	0	0	0	1
ASV_127	25.9032154198473	290	0.000102529573932692	0.448540311189649	290	0	1
ASV_1270	NA	0	0	0	0	0	1
ASV_1271	NA	0	0	0	0	0	1
ASV_1272	26.2955738422392	55	6.82089094283142e-06	0.0552343110811626	55	0	1
ASV_1273	NA	0	0	0	0	0	1
ASV_1274	NA	0	0	0	0	0	1
ASV_1275	26.3641113282443	23	0	0.000457451560754959	23	0	1
ASV_1276	25.2419711450382	543	-9.52936368613919e-05	1.55944249818369	540	0	1
ASV_1277	NA	0	0	0	0	0	1
ASV_1279	26.3053642137405	39	0	0.0484700449534001	39	0	1
ASV_128	25.8442804783715	278	-0.000867742321342445	0.650098122159189	272	0	1
ASV_1280	NA	0	0	0	0	0	1
ASV_1281	NA	0	0	0	0	0	1
ASV_1282	25.1190608956743	1007	-0.000116805444644437	0.228421458857102	968	0	1
ASV_1283	26.0678173536896	233	8.55733330963502e-08	0.0522115751205447	230	0	1
ASV_1284	26.0021594300254	270	2.81769535308013e-06	0.158329112527492	269	0	1
ASV_1285	26.2215771501272	133	-1.45615652892777e-06	0.0134856407648228	130	0	1
ASV_1286	26.1146838982188	129	6.98464823142063e-06	0.136963138278853	128	0	1
ASV_1287	NA	0	0	0	0	0	1
ASV_1288	NA	0	0	0	0	0	1
ASV_129	23.9148434707379	2030	0.00020000935395236	0.786231705062875	1866	0	0.720915808932738
ASV_1290	NA	0	0	0	0	0	1
ASV_1291	NA	0	0	0	0	0	1
ASV_1292	NA	0	0	0	0	0	1
ASV_1293	NA	0	0	0	0	0	1
ASV_1294	26.3030862697201	71	-1.42262991529527e-07	0.0017234736998496	71	0	1
ASV_1295	NA	0	0	0	0	0	1
ASV_1296	26.3571998982188	15	0	0.00177599580332911	15	0	1
ASV_1297	NA	0	0	0	0	0	1
ASV_1298	NA	0	0	0	0	0	1
ASV_1299	26.0046512468193	261	-3.27511910029377e-05	0.243522234752749	260	0	1
ASV_13	16.4148480305344	9871	0.00590654883569893	3.58520744134083	6274	0	0
ASV_130	18.2466112569975	7865	0.00370637190637117	2.83077037195246	5501	0	0
ASV_1300	25.7708060254453	364	8.63875932250821e-05	0.236100322344606	357	0	1
ASV_1301	26.0758047328244	191	3.25859935386668e-05	0.189311131822749	190	0	1
ASV_1302	25.8428979440204	258	8.47470866437506e-05	0.559492575305378	258	0	1
ASV_1303	NA	0	0	0	0	0	1
ASV_1304	26.3371235826972	57	0	0.00244876353200227	57	0	1
ASV_1305	26.3770799389313	9	0	5.00790726029436e-05	9	0	1
ASV_1306	26.3778154300254	11	0	1.26415146089162e-05	11	0	1
ASV_1307	26.2389029720102	132	-1.27771365113785e-06	0.00463556121758617	132	0	1
ASV_1308	26.3776676030534	7	0	0.00218127539421884	7	0	1
ASV_1309	NA	0	0	0	0	0	1
ASV_131	19.0502820458015	7900	0.000328411350865101	1.9686337798269	5506	0	0
ASV_1310	26.3790531603053	8	0	0.000407850140446364	8	0	1
ASV_1311	NA	0	0	0	0	0	1
ASV_1312	NA	0	0	0	0	0	1
ASV_1313	NA	0	0	0	0	0	1
ASV_1314	26.3454459949109	24	0	0.0170976205732482	24	0	1
ASV_1315	26.3642227989822	15	0	0.00103730361135738	15	0	1
ASV_1316	26.3176179541985	69	4.85646664787497e-08	0.00174454340031674	69	0	1
ASV_1317	26.3283110229008	43	7.30506892667224e-07	0.0026146561773978	43	0	1
ASV_1318	25.8499839491094	466	9.88815094878536e-06	0.0517004323015913	458	0	1
ASV_1319	NA	0	0	0	0	0	1
ASV_132	15.1438028600509	13076	0.00249086806279099	3.0057448839936	7326	0	0
ASV_1320	26.3739247226463	9	0	0.000665370389045766	9	0	1
ASV_1321	26.1689969058524	193	-4.98255847392292e-06	0.0130701466688767	191	0	1
ASV_1322	26.1610537099237	143	-1.17221555670495e-05	0.0599920009510625	142	0	1
ASV_1323	26.282241129771	86	-5.67491898950835e-09	0.00749165231908078	86	0	1
ASV_1324	NA	0	0	0	0	0	1
ASV_1325	NA	0	0	0	0	0	1
ASV_1326	26.3352484987277	40	-1.50885390079644e-06	0.00303189377943309	40	0	1
ASV_1327	25.8284329262087	311	2.6872007536599e-05	0.359016419354288	310	0	1
ASV_1328	26.3721453740458	18	1.03249594948297e-08	0.000262671713912625	18	0	1
ASV_1329	NA	0	0	0	0	0	1
ASV_133	24.1888098524173	1913	-6.18013097178313e-06	0.596067413370937	1753	0	0.999320825470488
ASV_1330	NA	0	0	0	0	0	1
ASV_1331	26.3201818625954	53	2.37829946032924e-07	0.00307510861701814	53	0	1
ASV_1332	NA	0	0	0	0	0	1
ASV_1333	26.2978330279898	70	0	0.00360605710385367	70	0	1
ASV_1334	26.1470388396947	212	-2.53797283731486e-05	0.0302352462940819	211	0	1
ASV_1335	NA	0	0	0	0	0	1
ASV_1336	26.0818237760814	233	-1.82716887358549e-05	0.0484685396579987	231	0	1
ASV_1337	NA	0	0	0	0	0	1
ASV_1338	26.2069363969466	96	-3.87738738773141e-05	0.0846717074327208	96	0	1
ASV_1339	26.371199653944	11	0	0.00079963909385908	11	0	1
ASV_134	26.3230414249364	45	1.40066557380146e-06	0.00701856659837867	45	0	1
ASV_1340	26.3599940356234	19	0	0.00437328248415926	19	0	1
ASV_1341	26.3386399898219	34	0	0.00419462127208212	34	0	1
ASV_1342	NA	0	0	0	0	0	1
ASV_1343	NA	0	0	0	0	0	1
ASV_1344	26.1389078167939	129	-5.70697927036134e-06	0.176051663106766	128	0	1
ASV_1345	NA	0	0	0	0	0	1
ASV_1346	26.3399564783715	29	0	0.00234148406221705	29	0	1
ASV_1347	NA	0	0	0	0	0	1
ASV_1348	26.2813414554707	83	1.50278891750825e-06	0.00760440381522254	83	0	1
ASV_1349	26.3770962951654	6	0	0.00211600454981324	6	0	1
ASV_135	21.4079052315522	5142	0.000249352219449435	0.707717858945122	4044	0	0
ASV_1350	NA	0	0	0	0	0	1
ASV_1351	26.3492809669211	30	-1.12021048993895e-06	0.000772322553611673	30	0	1
ASV_1352	NA	0	0	0	0	0	1
ASV_1353	26.3606507684478	23	0	0.000290970371411411	23	0	1
ASV_1354	NA	0	0	0	0	0	1
ASV_1355	26.2903278880407	91	8.97158215030502e-07	0.00262799295004851	90	0	1
ASV_1356	NA	0	0	0	0	0	1
ASV_1357	26.3814498625954	4	0	1.47991837999371e-05	4	0	1
ASV_1358	26.3708385750636	15	0	5.86730192788345e-05	15	0	1
ASV_1359	25.5506521933842	464	0.000110863879305003	0.885838970882606	463	0	1
ASV_136	21.8261613333333	4228	0.00125140555816582	1.10511015885261	3446	0	0
ASV_1360	26.36994556743	17	0	0.000817697150952665	17	0	1
ASV_1361	NA	0	0	0	0	0	1
ASV_1362	NA	0	0	0	0	0	1
ASV_1363	26.3691246513995	12	0	0.000750389963488217	12	0	1
ASV_1364	26.3230941374046	54	-2.08058435299282e-07	0.00114411288861054	54	0	1
ASV_1365	26.3828747989822	4	0	0.000147252355503179	4	0	1
ASV_1366	25.8986776692112	276	1.16330176698921e-05	0.260967210220623	276	0	1
ASV_1367	25.9266396641221	366	-0.000141072451646963	0.125732492374378	362	0	1
ASV_1368	NA	0	0	0	0	0	1
ASV_1369	26.1570721526718	197	-6.84434873440147e-07	0.01406417039359	194	0	1
ASV_137	20.4239365903308	5973	0.000369982784171411	1.56450975463056	4495	0	0
ASV_1370	NA	0	0	0	0	0	1
ASV_1371	NA	0	0	0	0	0	1
ASV_1372	NA	0	0	0	0	0	1
ASV_1373	NA	0	0	0	0	0	1
