variable	node_purity_increase
161	312.628282932918
119	228.30814395143
36	135.765156158102
170	115.392250427309
30	94.1973544958886
155	86.9547303717034
148	76.6650218716564
214	76.1301421552849
199	64.7779522824022
102	59.489214175205
84	57.5925644157394
185	50.8754866069409
2	45.4637382252254
7	45.2031485110089
111	38.8831653149145
counts	35.6967672005766
1	34.6356887316116
108	33.8011932015293
69	32.982115298558
47	28.2082487417149
43	28.0160120380386
179	27.9929211165986
16	26.2384762863959
151	26.0787531367961
177	25.9521979764489
90	25.8863371305726
24	25.4915053769873
141	25.227525963661
142	24.7488385942308
49	23.2713804642584
123	22.8986602776024
122	21.8276536831289
74	20.8797637003581
187	20.7560594633086
81	20.0188418601141
125	19.9121315571917
70	19.6976425759051
115	18.6856436430198
12	18.5138621169954
5	17.9464429329334
146	17.1562850231586
8	16.7292240345128
88	16.4242222215505
48	16.298083763638
93	16.1920003783816
56	16.1623288074234
22	15.7954762957644
40	15.5203216724332
42	15.4951478517554
216	14.9875091205932
137	14.7704027863631
3	14.6926249902669
76	14.5483205888353
29	13.6291779965064
127	13.412888735717
57	13.2157147637337
23	13.2080424982856
107	12.6436515323526
138	12.0420159697354
63	11.998755160397
130	11.7936270967787
104	11.7764301817468
89	11.6799388469407
46	11.411636725591
110	11.3653549074118
6	11.0287054307015
113	10.175948274429
87	10.0824937516392
158	9.87628967837584
15	9.69658113414371
147	9.17515413635327
14	9.03626036144389
41	9.02885164155702
145	8.94427183126837
202	8.84979223523118
82	8.83999398034133
18	8.82922756340586
195	8.67647675563527
139	8.62289080593949
143	8.39788661998686
120	8.14814040636751
212	7.97280872009101
21	7.91311177096173
133	7.58639308206767
105	7.43031557094306
28	7.10951702748241
149	7.00315802503408
54	6.56232676690576
58	6.17121672046202
100	6.1235184657984
33	5.46656676905451
59	5.35562361442932
31	5.35447710133326
20	5.14954675009004
162	5.0705748055263
61	4.98525608578978
62	4.84009396715045
101	4.82703379669997
45	4.80836438798942
165	4.60291121786592
67	4.58744230391864
171	4.52499966890763
19	4.35361351556722
86	4.34982690931848
136	4.24605831862435
166	4.20856966524883
51	3.92291408617888
97	3.72433390001216
35	3.65445866888028
83	3.49512113678409
73	3.42434699356235
159	3.36772951566051
52	3.29812363895484
37	3.24961531696666
77	3.15265187925354
66	3.12610352276687
190	2.99547681257633
98	2.98390287350946
80	2.88448635199447
60	2.7461554368512
26	2.73745683964495
44	2.73052196973697
11	2.53200877982651
222	2.50103635755212
53	2.29013206032185
169	2.26630272145439
153	2.223712740814
217	2.19688516587134
129	2.17666711508243
71	2.13882612447115
109	2.0849258988947
176	1.92302602018602
68	1.80660177254135
96	1.65568678185045
95	1.63821659927558
17	1.57733642431504
55	1.54975250347443
4	1.35187348181097
180	1.28626577143621
72	1.11725833915491
79	1.02212001344264
160	0.985234994213128
112	0.915355154113154
9	0.881051768118042
167	0.874410878553644
92	0.778119438629003
175	0.747643354914319
173	0.70419614400019
99	0.526921596102701
181	0.109898485812202
210	0.0894883629385468
94	0.0677971051801711
85	0.0650954585098933
50	0.0623148649219273
64	0.026794844861104
172	0.0139315416084768
103	0.000995005127337139
121	0
