variable	mse_increase
ASV_29	0.361740685720156
ASV_58	0.228776208280939
ASV_28	0.187068383292248
ASV_30	0.143696131437429
ASV_23	0.123275484670812
ASV_50	0.101264022652171
ASV_92	0.0906982026470489
counts	0.0850713167204331
ASV_24	0.0812233641347759
ASV_17	0.0781222231052934
ASV_84	0.0641220770089922
ASV_71	0.0569630818078996
ASV_6	0.0552865157998078
ASV_125	0.0513411511633044
ASV_117	0.0486231481996617
ASV_63	0.0458286349604391
ASV_255	0.0450443061267974
ASV_15	0.0432991131699882
ASV_65	0.0344160795485055
ASV_39	0.0323376229693891
ASV_112	0.0310853578798954
ASV_172	0.0303521795213594
ASV_27	0.029240232997053
ASV_2	0.0291968835638069
ASV_91	0.0285365861059721
ASV_106	0.0269227198289006
ASV_16	0.0236556880699955
ASV_31	0.0233757579086538
ASV_44	0.0225639828162775
ASV_14	0.0225639080159655
ASV_85	0.0224729291489338
ASV_38	0.02210133597951
ASV_7	0.0219140726199398
ASV_80	0.0216531189498278
ASV_19	0.0206859256063433
ASV_156	0.0204956240950839
ASV_49	0.0200270674415342
ASV_32	0.0200073202688135
ASV_4	0.019561465644837
ASV_107	0.0194988539541736
ASV_5	0.019178518405317
ASV_22	0.0181675542643188
ASV_373	0.0179824633867466
ASV_13	0.0171910210818722
ASV_1	0.0150444707340217
ASV_35	0.0149977860521174
ASV_45	0.0148066582576925
ASV_18	0.0144233272141825
ASV_212	0.014136985920684
ASV_3	0.0140222902878032
ASV_66	0.0135270900563128
ASV_9	0.0126058940283768
ASV_558	0.011893387277477
ASV_130	0.0118016995846414
ASV_54	0.0116168247775322
ASV_26	0.0112831009147003
ASV_11	0.0106488998692077
ASV_161	0.0105551289953589
ASV_160	0.00972141376410472
ASV_299	0.00942771731650134
ASV_157	0.00906302103687481
ASV_51	0.0090291834556381
ASV_34	0.00874096552856629
ASV_8	0.00862030818972015
ASV_62	0.00855369881345863
ASV_10	0.00845012254672378
ASV_46	0.00828446072823547
ASV_60	0.00805541402286376
ASV_52	0.00784133256498671
ASV_41	0.00776469249918368
ASV_337	0.00767410397181506
ASV_21	0.00756031305924644
ASV_235	0.00733797431732574
ASV_95	0.00723559150614
ASV_83	0.00714313574611805
ASV_144	0.00703830651178727
ASV_132	0.00699053829448148
ASV_153	0.00689687528853704
ASV_380	0.0068123819495098
ASV_196	0.00666645508725884
ASV_90	0.00640408692169808
ASV_155	0.00622862628895843
ASV_96	0.00604700768735324
ASV_207	0.00595241507024
ASV_110	0.00591396485341561
ASV_76	0.0058867776862858
ASV_142	0.00583918021215833
ASV_67	0.00551312960089304
ASV_81	0.00550755853863531
ASV_68	0.00549144930356399
ASV_309	0.00515622436341927
ASV_738	0.0051560804024511
ASV_97	0.00471139320459515
ASV_61	0.0046103777993444
ASV_372	0.00440657155376483
ASV_138	0.00440253309167485
ASV_304	0.00434719470390069
ASV_175	0.00434164699216929
ASV_757	0.00427171827598971
ASV_37	0.00421393458045634
ASV_79	0.00421210291255938
ASV_202	0.00416178822956803
ASV_240	0.00414400422080763
ASV_194	0.00403464183711128
ASV_615	0.00394741878210356
ASV_115	0.0038752399622715
ASV_261	0.00387148522022608
ASV_124	0.00370138146788525
ASV_116	0.00369865160202882
ASV_238	0.00357585043732417
ASV_247	0.00342775938601013
ASV_25	0.00339706855347196
ASV_100	0.00329383998741357
ASV_388	0.00324099580599042
ASV_104	0.0030297120730094
ASV_472	0.00300119419763535
ASV_114	0.00296655713153531
ASV_224	0.00295513957666387
ASV_159	0.00294966679851863
ASV_123	0.0029361972980242
ASV_57	0.00289575898615826
ASV_167	0.00287312768219033
ASV_541	0.00286372280796147
ASV_267	0.00268664394453223
ASV_685	0.00268512033613369
ASV_53	0.00265777084332707
ASV_838	0.00263704925323698
ASV_140	0.00262400036055781
ASV_191	0.00257241501813612
ASV_756	0.00252617839447255
ASV_40	0.00252101441873629
ASV_188	0.00244643149503627
ASV_393	0.0024353801295348
ASV_109	0.00241921050713238
ASV_55	0.00239277342511698
ASV_122	0.00235026285532344
ASV_42	0.00224465976391939
ASV_86	0.00222197188105715
ASV_89	0.0022185494551767
ASV_467	0.0021788151671684
ASV_364	0.00216433015375341
ASV_101	0.00213080045805196
ASV_1392	0.00210366694907926
ASV_974	0.00210344352967324
ASV_302	0.00209277584536396
ASV_237	0.00206666340772121
ASV_289	0.00205853070929639
ASV_219	0.00203929971018364
ASV_75	0.00198929142177252
ASV_306	0.00195789410168312
ASV_284	0.00195718684476529
ASV_222	0.00194839130676759
ASV_98	0.00187841220476361
ASV_208	0.00185467337779739
ASV_383	0.00184811518692055
ASV_70	0.00182604281465364
ASV_47	0.00179737361290241
ASV_419	0.00178502503254838
ASV_620	0.00178063859187166
ASV_278	0.00172457269872586
ASV_165	0.0016349416241711
ASV_139	0.00161758421078454
ASV_43	0.00159543574763092
ASV_113	0.00152918959110334
ASV_226	0.00150057112871748
ASV_664	0.00149449009602603
ASV_374	0.00147647041114516
ASV_87	0.00146651365791337
ASV_108	0.00144481739993789
ASV_73	0.00137624049228803
ASV_292	0.00135515810538416
ASV_33	0.00135180460286445
ASV_213	0.00134213478532404
ASV_283	0.00127789407648976
ASV_396	0.00124918274241317
ASV_232	0.00124792997539345
ASV_272	0.00124164432361265
ASV_250	0.001226645902426
ASV_1167	0.00122543501578726
ASV_274	0.00118370383612514
ASV_258	0.00117639416394136
ASV_99	0.00117134908879891
ASV_147	0.00114208100209735
ASV_271	0.00113267115466146
ASV_103	0.00112604001263107
ASV_146	0.00110300021700822
ASV_382	0.00104982093161969
ASV_180	0.00103208633176762
ASV_217	0.00102584113265399
ASV_694	0.00101275780204977
ASV_48	0.00100781709665468
ASV_129	0.00100751984666752
ASV_529	0.00100324946843929
ASV_1461	0.000981137698517107
ASV_363	0.000968120395076265
ASV_515	0.000941490047923953
ASV_635	0.000918373774090126
ASV_166	0.000877970586722759
ASV_674	0.000876380604295423
ASV_494	0.000838856733611181
ASV_659	0.000825851490742487
ASV_308	0.000815241619567019
ASV_119	0.00080629610375841
ASV_69	0.000801999366422804
ASV_121	0.000797457951174197
ASV_93	0.000794516051186004
ASV_149	0.000774265319708418
ASV_244	0.000772352512485419
ASV_243	0.000760962820234312
ASV_332	0.000736207195305563
ASV_178	0.000724136815904524
ASV_699	0.000712214249211951
ASV_539	0.000704503221272831
ASV_995	0.000701287877215003
ASV_495	0.000682601630943885
ASV_441	0.000668033243272522
ASV_465	0.000662490142627984
ASV_1058	0.000616890173755904
ASV_249	0.00060456948354333
ASV_145	0.000604242772386612
ASV_171	0.000590928412136685
ASV_269	0.000584982502318176
ASV_585	0.000582913732945929
ASV_290	0.000575493904876883
ASV_225	0.000571501627924113
ASV_187	0.000565483995847543
ASV_758	0.000549974287756145
ASV_389	0.000548535034028678
ASV_408	0.00053965531257021
ASV_169	0.000537682786251158
ASV_705	0.000530031104388006
ASV_519	0.000527697983927051
ASV_120	0.000518165296307645
ASV_361	0.000489677826007548
ASV_394	0.000471616509537962
ASV_174	0.000469153268493449
ASV_252	0.000466158980578548
ASV_256	0.000462069588801508
ASV_625	0.000451594316067846
ASV_259	0.000448200756118051
ASV_270	0.000446191110209024
ASV_973	0.000424129884674105
ASV_655	0.000414028227910978
ASV_241	0.000409059351352979
ASV_275	0.000408209225785513
ASV_276	0.000407452633240151
ASV_629	0.000403938755552996
ASV_653	0.000399141707795146
ASV_336	0.000391778610108757
ASV_325	0.000381853861415432
ASV_532	0.000380538396810718
ASV_184	0.000377225692399628
ASV_650	0.000375155214541718
ASV_1050	0.000370939351553919
ASV_834	0.000364328794062262
ASV_782	0.000337909485501413
ASV_168	0.000328083389872915
ASV_523	0.000326265558357855
ASV_356	0.000321762440757595
ASV_370	0.000320793456741967
ASV_563	0.000319191362159573
ASV_398	0.00031100612020893
ASV_637	0.000301190700228881
ASV_649	0.000292993394241884
ASV_1264	0.000291753246920887
ASV_266	0.000279929274872738
ASV_424	0.000273752679841904
ASV_211	0.000268049544327859
ASV_517	0.000266032943053103
ASV_236	0.000265633266590579
ASV_245	0.000263803738975504
ASV_251	0.000262159878703205
ASV_220	0.000256848453088936
ASV_1115	0.000256253144109408
ASV_666	0.000252868312608286
ASV_288	0.00025135583723862
ASV_410	0.000248841185271479
ASV_670	0.0002463451873837
ASV_179	0.000242613346883038
ASV_547	0.000242240506197874
ASV_64	0.000241258887120683
ASV_423	0.00023841856799036
ASV_430	0.000234923161605492
ASV_913	0.000234816984643013
ASV_483	0.00022532449315893
ASV_59	0.000225289326583213
ASV_734	0.00022374347984798
ASV_137	0.00022176066630435
ASV_560	0.000213335583083503
ASV_406	0.000211774775789575
ASV_198	0.000210194536395993
ASV_1435	0.000207062001240502
ASV_717	0.000204695039715015
ASV_1081	0.000203578135892517
ASV_1048	0.000202588052502391
ASV_490	0.00019996476637851
ASV_239	0.000191470440494323
ASV_1179	0.0001896562964634
ASV_900	0.000181872060570272
ASV_621	0.00018162274546685
ASV_420	0.000174708996550663
ASV_760	0.000172217917710449
ASV_111	0.000166987766120498
ASV_627	0.000165948512963438
ASV_632	0.000165669084089057
ASV_775	0.000156976216031325
ASV_871	0.000156721483299371
ASV_648	0.00015516187568126
ASV_736	0.000149913507173814
ASV_1126	0.000148779146046996
ASV_999	0.000145321526019654
ASV_812	0.00014440074957697
ASV_546	0.000144181032509245
ASV_1072	0.000142580211032599
ASV_634	0.000140248773295991
ASV_884	0.000138727364168511
ASV_77	0.000138606000474674
ASV_851	0.000135774273938421
ASV_1413	0.000135720038576875
ASV_338	0.000134343807326093
ASV_78	0.000123628038569827
ASV_573	0.000119550682595816
ASV_277	0.000114821320957238
ASV_680	0.000113200499679661
ASV_1015	0.00011245668186632
ASV_454	0.000112379591936398
ASV_446	0.000111206973025647
ASV_707	0.000110436127117003
ASV_530	0.000110081026218051
ASV_564	0.000109238279620774
ASV_574	0.000108949633795064
ASV_379	0.000100748936052712
ASV_375	9.9941985477123e-05
ASV_1142	9.7059753867313e-05
ASV_512	9.70517777655757e-05
ASV_879	9.29370701965258e-05
ASV_150	9.17974675179391e-05
ASV_327	9.03158554676458e-05
ASV_503	8.94630227578773e-05
ASV_488	8.66936120224699e-05
ASV_205	8.39356391989816e-05
ASV_750	8.35246201329045e-05
ASV_350	8.34210523110883e-05
ASV_623	8.20798813264541e-05
ASV_1125	7.98992387195511e-05
ASV_234	7.95699644152393e-05
ASV_713	7.93637716802187e-05
ASV_772	7.89446787634523e-05
ASV_1242	7.88814177400528e-05
ASV_319	7.40719939363695e-05
ASV_1036	7.35623122179943e-05
ASV_459	7.34830554102009e-05
ASV_1283	7.14361497225565e-05
ASV_1245	6.98508655241886e-05
ASV_1207	6.77866745380182e-05
ASV_641	6.7239527363621e-05
ASV_686	6.45457106470956e-05
ASV_458	6.43499387086608e-05
ASV_571	6.33895407853399e-05
ASV_1367	6.24429002192035e-05
ASV_708	6.15650048546656e-05
ASV_880	6.14744923963578e-05
ASV_1318	6.10651091835057e-05
ASV_1141	6.04621321857954e-05
ASV_795	5.88213388883339e-05
ASV_1001	5.76981997201183e-05
ASV_322	5.5302981094823e-05
ASV_1453	5.52360162448878e-05
ASV_1229	5.4103033524021e-05
ASV_837	5.38675889683993e-05
ASV_143	5.2957674470183e-05
ASV_735	5.17133778934495e-05
ASV_349	5.15081428005567e-05
ASV_813	4.9140085044581e-05
ASV_800	4.84078683330533e-05
ASV_1042	4.79756311933179e-05
ASV_263	4.71739155194482e-05
ASV_102	4.5168548009363e-05
ASV_939	4.15924154421497e-05
ASV_888	4.09451124970524e-05
ASV_786	4.09314169384813e-05
ASV_631	4.0228941940285e-05
ASV_148	3.89953994891655e-05
ASV_1092	3.7912180918738e-05
ASV_1216	3.49783081066009e-05
ASV_552	3.43950616296315e-05
ASV_1192	3.39194685863212e-05
ASV_158	3.36864636326307e-05
ASV_1061	3.33222302896162e-05
ASV_418	3.30996846145505e-05
ASV_1260	3.28491878943125e-05
ASV_722	3.23186997903308e-05
ASV_1282	3.18814531686437e-05
ASV_765	3.06176684010245e-05
ASV_291	3.05714577423606e-05
ASV_600	3.03788596266184e-05
ASV_672	3.03562704877428e-05
ASV_1077	2.9451759101831e-05
ASV_1014	2.92756266570742e-05
ASV_545	2.88034206129596e-05
ASV_452	2.79219541150921e-05
ASV_907	2.72397832400841e-05
ASV_1418	2.54511306241474e-05
ASV_1226	2.51506901926585e-05
ASV_1044	2.49616350484774e-05
ASV_906	2.46050133778425e-05
ASV_724	2.41857954798309e-05
ASV_1190	2.41744135342623e-05
ASV_839	2.41666761161363e-05
ASV_1056	2.41239391914882e-05
ASV_428	2.32191958075591e-05
ASV_127	2.31702788865315e-05
ASV_1148	2.26017500450831e-05
ASV_134	2.22740828412799e-05
ASV_912	2.19750240136001e-05
ASV_82	2.18686137836376e-05
ASV_980	2.17674062741187e-05
ASV_860	2.16535729517277e-05
ASV_933	2.15694011100583e-05
ASV_934	2.15464275964599e-05
ASV_752	2.10455192431008e-05
ASV_366	2.08298704304316e-05
ASV_1246	2.05242106636256e-05
ASV_803	1.86452557817828e-05
ASV_385	1.73914432656211e-05
ASV_781	1.71707102962351e-05
ASV_313	1.70855799146308e-05
ASV_1299	1.68213985307553e-05
ASV_183	1.67489040335657e-05
ASV_377	1.64306208644139e-05
ASV_652	1.63539961416518e-05
ASV_624	1.59759989684115e-05
ASV_378	1.56419684190088e-05
ASV_920	1.55837264960678e-05
ASV_568	1.54755452152236e-05
ASV_1098	1.48392118360167e-05
ASV_697	1.45274357856274e-05
ASV_1113	1.41001824827266e-05
ASV_450	1.40109205095451e-05
ASV_193	1.39277424589724e-05
ASV_875	1.35142786317117e-05
ASV_955	1.34728878732713e-05
ASV_131	1.31274939779067e-05
ASV_1276	1.29371843739309e-05
ASV_841	1.23783729980948e-05
ASV_1471	1.20398528313285e-05
ASV_1272	1.19478960979825e-05
ASV_962	1.16782485594942e-05
ASV_848	1.14591679562476e-05
ASV_154	1.13846562270726e-05
ASV_1432	1.11751992576322e-05
ASV_1159	1.10408253519531e-05
ASV_919	1.09070079651257e-05
ASV_614	1.07272662856446e-05
ASV_1110	1.06612169589711e-05
ASV_346	1.04401133251684e-05
ASV_1010	1.00564213457683e-05
ASV_464	9.99675056564196e-06
ASV_1327	9.63753302184443e-06
ASV_874	9.56590655767181e-06
ASV_1338	9.47092934234194e-06
ASV_445	9.13761965082094e-06
ASV_732	9.13481531535431e-06
ASV_1213	9.02637318166335e-06
ASV_745	8.94169378678928e-06
ASV_330	8.92436472698941e-06
ASV_513	8.46525074671392e-06
ASV_867	8.23552370073278e-06
ASV_1116	7.66487625584598e-06
ASV_1307	7.51840779937369e-06
ASV_1132	7.45620848736074e-06
ASV_901	7.40485833595013e-06
ASV_1155	7.1579075635495e-06
ASV_591	6.89228955032312e-06
ASV_630	6.64293447537989e-06
ASV_555	6.60968774086408e-06
ASV_1191	6.55198123106041e-06
ASV_587	6.51694254403579e-06
ASV_843	6.38447546518267e-06
ASV_607	5.79615101781024e-06
ASV_141	5.66930299193164e-06
ASV_584	5.49811582023054e-06
ASV_1442	5.38381810843661e-06
ASV_864	5.26833434497368e-06
ASV_1108	5.10683622989637e-06
ASV_1240	5.09693948040341e-06
ASV_540	5.07734483674045e-06
ASV_1366	5.02571633617685e-06
ASV_684	5.0043681999137e-06
ASV_897	4.98802619620116e-06
ASV_1021	4.53786054840225e-06
ASV_796	4.40456696512303e-06
ASV_1258	4.1654518354306e-06
ASV_949	4.09167908527865e-06
ASV_893	4.06399807222443e-06
ASV_790	3.93745936748628e-06
ASV_1224	3.82701259712804e-06
ASV_549	3.75698886734544e-06
ASV_416	3.44906767660156e-06
ASV_1250	3.34239799239322e-06
ASV_1344	3.32348194699735e-06
ASV_870	3.15415707733705e-06
ASV_709	3.1238742635357e-06
ASV_1059	3.12239574613521e-06
ASV_1124	3.09153520892836e-06
ASV_940	2.93509305018059e-06
ASV_182	2.86154132714423e-06
ASV_700	2.79953905973169e-06
ASV_1478	2.62713247463527e-06
ASV_1341	2.5446815424201e-06
ASV_754	2.47571311666845e-06
ASV_362	2.44615309851546e-06
ASV_774	2.31530065332056e-06
ASV_128	2.28265698132704e-06
ASV_1251	2.27808605939233e-06
ASV_935	2.16889891502487e-06
ASV_1460	2.04318579500397e-06
ASV_201	1.99840310251833e-06
ASV_776	1.95666523774152e-06
ASV_1404	1.91210108958926e-06
ASV_1101	1.90051532223268e-06
ASV_399	1.86891505129222e-06
ASV_1348	1.73477024971203e-06
ASV_1076	1.62538446745438e-06
ASV_646	1.54738492560491e-06
ASV_836	1.53953561485552e-06
ASV_508	1.50599531516965e-06
ASV_819	1.47701353780529e-06
ASV_425	1.41883954919895e-06
ASV_984	1.41857433398523e-06
ASV_592	1.39904144310701e-06
ASV_1105	1.38040505402152e-06
ASV_412	1.37042935593521e-06
ASV_1381	1.36834552763006e-06
ASV_1379	1.3645277340208e-06
ASV_683	1.31627431096205e-06
ASV_254	1.23666986051676e-06
ASV_606	1.17688852700844e-06
ASV_1118	1.09478405627513e-06
ASV_1377	1.08349045415668e-06
ASV_873	1.03372682441252e-06
ASV_521	9.76914505604031e-07
ASV_1459	9.6321392881658e-07
ASV_766	9.56791986218952e-07
ASV_1450	8.04707686086798e-07
ASV_1196	7.4479461861647e-07
ASV_961	6.89653321159583e-07
ASV_296	6.77853014854397e-07
ASV_315	6.46860977520343e-07
ASV_988	5.88481775946483e-07
ASV_720	5.72940389094579e-07
ASV_1070	4.88181135065789e-07
ASV_1426	4.83057799945675e-07
ASV_570	4.47945654552251e-07
ASV_1355	4.41858203170804e-07
ASV_501	4.35387702451733e-07
ASV_773	4.18051102405832e-07
ASV_1183	3.73154969743484e-07
ASV_872	3.7265088784257e-07
ASV_731	3.38145216724047e-07
ASV_397	2.60465492235109e-07
ASV_673	2.54763007940075e-07
ASV_883	2.46145580449468e-07
ASV_972	1.86652446066798e-07
ASV_431	3.54541407624705e-08
ASV_604	2.34513467395131e-08
ASV_579	7.51202509912583e-09
ASV_400	7.02650304033157e-09
ASV_520	4.92399685128107e-09
ASV_1000	0
ASV_1004	0
ASV_1006	0
ASV_1008	0
ASV_1009	0
ASV_1011	0
ASV_1013	0
ASV_1016	0
ASV_1020	0
ASV_1022	0
ASV_1023	0
ASV_1027	0
ASV_1029	0
ASV_1032	0
ASV_1033	0
ASV_1035	0
ASV_1038	0
ASV_1040	0
ASV_1041	0
ASV_1046	0
ASV_1049	0
ASV_1051	0
ASV_1052	0
ASV_1054	0
ASV_1057	0
ASV_1060	0
ASV_1062	0
ASV_1063	0
ASV_1069	0
ASV_1073	0
ASV_1075	0
ASV_1078	0
ASV_1079	0
ASV_1080	0
ASV_1083	0
ASV_1084	0
ASV_1085	0
ASV_1086	0
ASV_1089	0
ASV_1093	0
ASV_1095	0
ASV_1097	0
ASV_1099	0
ASV_1102	0
ASV_1103	0
ASV_1106	0
ASV_1107	0
ASV_1112	0
ASV_1114	0
ASV_1121	0
ASV_1122	0
ASV_1123	0
ASV_1127	0
ASV_1128	0
ASV_1129	0
ASV_1130	0
ASV_1133	0
ASV_1135	0
ASV_1136	0
ASV_1138	0
ASV_1140	0
ASV_1143	0
ASV_1144	0
