variable	node_purity_increase
59	106.710186526525
137	104.768739436021
37	98.585398052356
counts	83.9064816059046
138	70.3170272745865
125	68.2996320492895
53	50.9432191136026
51	41.6935655429939
104	38.0069202362039
119	36.6088038922667
23	35.9590645019114
214	35.0197137712018
18	34.1763595611297
66	33.6614072162285
80	33.1508210177409
7	32.7015602466238
45	32.537675102746
111	32.2518761995765
70	31.6189463696393
149	30.7371068270007
143	30.4603200507648
169	30.4008864034359
48	30.2243828443072
155	29.9363503162478
20	29.4165798247743
212	28.4121435035443
160	28.1111001642289
3	27.6625258756214
74	26.4336910400312
57	26.3103769144775
41	26.0897117948755
36	25.7389967818503
120	25.4601514172532
31	25.3881644940678
16	25.1460887597778
40	23.8978144092801
29	23.7322057020576
153	23.6904828109887
122	22.8944977419783
26	22.7121510380206
86	22.6197432669164
22	22.4634337942209
1	22.2268236665026
165	21.9022189400529
14	21.8504284001954
21	19.5474594150428
72	19.0978560112802
100	18.8112068795328
93	18.7789953695634
98	18.5347640555516
58	18.4673959575602
87	18.3470707498544
44	18.3289289992419
49	18.2502215446444
161	17.9830419330833
5	17.7451942492423
173	17.6462052785224
177	17.1155902347981
89	16.7969620272725
6	16.7538010948607
90	16.7122122976782
176	16.6146423042965
92	16.505430670242
130	15.9675285479139
179	15.8011027882442
142	15.6747425679339
129	15.6041798551283
88	15.1287112053932
102	14.9269574930477
147	14.4799564668725
83	14.3868522498247
139	13.4377582946434
162	13.226735509704
99	12.760168125243
113	12.7235182997741
97	12.6246202323365
180	12.4224374031442
64	12.3371838512249
56	10.8059267572314
96	10.6695657970507
54	10.6452507899218
133	10.547116117842
77	10.5103964405626
121	10.3475297039459
95	10.1972375921409
8	10.0140956011871
81	9.72970036977484
68	9.64714477850897
24	9.55183678740625
141	9.07552715900554
148	9.02096773892424
202	8.95480167382684
146	8.89278259869121
35	8.87547536693845
46	8.8743531379656
94	8.86696182200519
210	8.82817846265267
17	8.61970772774667
171	8.52026404966495
60	8.2809714375589
43	8.03268026408069
63	7.96283666779253
175	7.92588506017935
172	7.90857229331684
166	7.90137160226088
73	6.76152534920443
71	6.71857905266875
170	6.60627622645369
4	6.4497341526653
82	6.40305297006772
67	6.33492624446449
62	6.11703967375908
123	5.94835219231571
216	5.70604160129529
55	5.64078775865463
12	5.54427329593052
190	5.52936618204583
50	5.34854879102521
115	5.27157166485715
52	5.26655023836729
33	5.1717393014531
159	5.08323025778019
103	4.96832514503662
11	4.36975706409834
110	4.34925786857983
158	4.33151201133934
185	3.97647880437557
19	3.83003220022022
151	3.82082901379309
109	3.78596848324263
30	3.7553319327315
195	3.74742415377095
167	3.74291154762958
47	3.43028796687808
28	3.42254783467916
199	3.30905816987101
145	3.0128543583325
108	2.69254602623772
61	2.62212028021636
107	2.38750314206074
15	2.37258990227332
85	2.21705235483866
187	2.02220360920072
9	1.89474360548646
105	1.80736671581327
2	1.75248001934404
217	1.70802204601559
84	1.58091972123368
112	1.57895743360698
222	1.32274706676514
136	1.22863293897051
76	0.968446889811591
69	0.92402246070345
224	0.665454634509944
101	0.63048346275665
127	0.30279190487581
181	0.233166560013234
79	0.0220834834425791
42	0.0197614644819225
