variable	mean_min_depth	no_of_nodes	mse_increase	node_purity_increase	no_of_trees	times_a_root	p_value
1	8.08406291570381	35755	0.0272785765629789	22.2268236665026	9714	0	0
100	12.4370000200944	13338	0.00955505790933524	18.8112068795328	7679	0	1
101	22.0980835727921	1182	-0.000108704738346725	0.63048346275665	1112	0	1
102	9.23497663016176	27591	0.00457639173933685	14.9269574930477	9405	7	0
103	18.800684336381	4951	0.00357716584694912	4.96832514503662	3929	0	1
104	6.55066812016477	45127	0.0420769569740333	38.0069202362039	9882	24	0
105	20.3245373254295	2907	0.000201902325424446	1.80736671581327	2553	0	1
107	18.3079966844168	5507	0.000640048739799463	2.38750314206074	4258	0	1
108	19.273900271275	4858	0.00133679004163792	2.69254602623772	3890	0	1
109	17.3089266552798	7139	0.0013416827145343	3.78596848324263	5138	0	1
11	18.0138368532101	4859	0.000449769244892702	4.36975706409834	3914	0	1
110	18.5139486386014	4001	0.00205493094578929	4.34925786857983	3387	0	1
111	6.94982726816035	42051	0.0343944379852925	32.2518761995765	9887	8	0
112	20.7720758565257	2417	0.000644946906925645	1.57895743360698	2158	0	1
113	15.5906937003918	6491	0.0082587733445635	12.7235182997741	4865	4	1
115	16.1589777554506	7677	0.000354765054140822	5.27157166485715	5441	0	1
119	7.07995577212901	42275	0.0608217344627448	36.6088038922667	9882	0	0
12	14.9106819853311	12835	0.00161746865658664	5.54427329593052	7272	0	1
120	9.09612974982417	33032	0.130935911280482	25.4601514172532	9640	231	0
121	15.7209182357078	7094	0.00745166605905538	10.3475297039459	5169	11	1
122	9.11831680900231	29430	0.0287651274302445	22.8944977419783	9509	0	0
123	16.3680251783382	8611	0.000593121167075557	5.94835219231571	5836	0	1
125	6.13158854616698	35521	0.132815764652168	68.2996320492895	9737	1127	0
127	21.7030178237717	1457	-4.12859872100908e-05	0.30279190487581	1375	0	1
129	9.86326263438159	20704	0.00933727952889726	15.6041798551283	8768	0	2.33777522813984e-26
130	11.7861104792525	15362	0.0123090269679341	15.9675285479139	7901	6	1
133	12.9657274590576	12810	0.00310147431430373	10.547116117842	7270	0	1
136	21.0690111725108	2410	-0.000233299771753243	1.22863293897051	2164	0	1
137	4.92986357882046	43238	0.277353640128364	104.768739436021	9884	1927	0
138	5.1154954687029	38462	0.111829500286676	70.3170272745865	9825	119	0
139	11.0213813724505	16356	0.00805396904431255	13.4377582946434	8077	8	1
14	8.01069613181955	36634	0.0190704377502917	21.8504284001954	9756	0	0
141	16.5209683713453	5575	0.0049132521065146	9.07552715900554	4314	0	1
142	9.33213218125188	30504	0.00834759224972353	15.6747425679339	9571	1	0
143	6.83269731739174	42833	0.0215209908314501	30.4603200507648	9875	122	0
145	17.8358201748217	6678	-0.000281744126281536	3.0128543583325	4914	0	1
146	13.3162610871094	12033	0.00397262395195195	8.89278259869121	6996	1	1
147	10.9877101979303	16742	0.0118754311559169	14.4799564668725	8211	2	1
148	12.4940058273887	16508	0.0017881779470694	9.02096773892424	8153	0	1
149	6.91961541243846	44111	0.0214443727463101	30.7371068270007	9884	10	0
15	18.7038601426706	6018	-0.000630223505046348	2.37258990227332	4553	0	1
151	15.7991479955792	10495	0.00161205243606612	3.82082901379309	6553	0	1
153	8.74418876720587	26095	0.0177796110222303	23.6904828109887	9287	0	0
155	7.08115181352356	42499	0.017370459966908	29.9363503162478	9873	1	0
158	17.0842220034161	6466	0.000390994626741978	4.33151201133934	4821	0	1
159	17.4890039184166	6445	0.00157016004896641	5.08323025778019	4833	0	1
16	7.48813135737969	38797	0.0170690952268921	25.1460887597778	9800	0	0
160	9.10696573897317	19247	0.0471923977484927	28.1111001642289	8603	0	0.440947613641966
161	9.09630766603034	26098	0.00794209075452602	17.9830419330833	9274	0	0
162	12.2278488696875	14698	0.0081571307735928	13.226735509704	7782	0	1
165	9.16633322616297	32585	0.0601392030926165	21.9022189400529	9636	173	0
166	14.7437033256305	12068	0.00272005027624267	7.90137160226088	7069	0	1
167	19.512444047021	3857	0.00311353053211051	3.74291154762958	3191	1	1
169	8.08960241133327	29217	0.0187476332868823	30.4008864034359	9497	292	0
17	12.0961916407113	17728	0.0001470952802412	8.61970772774667	8320	0	1
170	16.1355344318296	6531	-0.00126201033611984	6.60627622645369	4794	1	1
171	13.7237122877524	10165	-0.000210815855183669	8.52026404966495	6435	0	1
172	15.5929832211394	10178	0.00467777203804405	7.90857229331684	6463	0	1
173	10.4783718275897	26437	0.0321817750814426	17.6462052785224	9307	0	0
175	13.4439429719683	17872	0.00867432222449224	7.92588506017935	8315	0	1
176	10.5869981111223	16565	0.0138627396489237	16.6146423042965	8184	0	1
177	9.31925475735959	31164	0.00743957703138673	17.1155902347981	9576	0	0
179	11.1625660403898	15553	0.0198919864120608	15.8011027882442	7982	4	1
