variable	mean_min_depth	no_of_nodes	mse_increase	node_purity_increase	no_of_trees	times_a_root	p_value
18	2.2597	154811	0.10071202455624	134.995424115505	10000	0	1
21	2.8929	167362	0.150307694969002	86.7569489469264	10000	0	1
22	3.3882	298341	0.0746356223807552	123.422426434583	10000	0	0
23	3.5471	197290	0.144333089215184	96.4114098869372	10000	0	1
3	3.0549	251026	0.0811288401890483	101.263849440814	10000	0	1
36	1.0818	679599	1.18400063853639	704.804557533357	10000	4325	0
37	6.4424812	11863	-0.000395039930598725	16.2611510401924	7624	0	1
40	4.0751	291165	0.0435388302833257	99.3028486797933	10000	0	0
41	3.2551	143205	0.19361547542002	76.9578178302286	10000	0	1
6	2.6497	269967	0.0328322272707306	120.109942800149	10000	0	5.29865569976482e-26
98	4.92208735	73012	0.0226359266922183	29.6685664913201	9997	0	1
Counts	0.9043	639814	1.17403457911411	840.812072265353	10000	5675	0
