variable	mean_min_depth	no_of_nodes	mse_increase	node_purity_increase	no_of_trees	times_a_root	p_value
18	3.0247	167647	0.00241194270102886	149.517388347272	10000	0	1
21	3.6127	146652	0.0834980310075981	83.4617959213637	10000	0	1
22	3.5886	285666	0.0235212211898995	143.828951969015	10000	0	0
23	3.1004	195078	0.152605392329341	142.875187912513	10000	0	1
3	1.1166	270539	0.485620347582352	271.892880290408	10000	0	1.16285985393264e-38
36	0.2788	690499	2.02838419082477	1047.38438147255	10000	8364	0
37	5.8833542	11327	-0.00842995219360173	20.9470647793119	7468	0	1
40	3.1568	302374	0.145342508165577	191.595373363101	10000	0	0
41	3.786	142641	0.097971599141566	93.6167900182852	10000	0	1
6	2.777	275041	-0.0234833536639722	146.812510244133	10000	0	1.12793796895341e-107
98	5.57701655	58468	0.00549237196457786	31.0550745159617	9987	0	1
Counts	1.8077	623781	0.792259393813144	454.396761910231	10000	1636	0
