# >> Output from NodeLinkage.pl <<
# >> Input file 1: "Nodes-Similarities_starting_classes_network_data.tsv
# >> Input file 2: "starting_classes_network_data.tsv
# >> Clustering of nodes with the Average Linkage method
# >> Recovering classification at step: 198
# >> Running at date:  (mm,dd,yy) 4, 28, 2024, and time: 19:18:45,
# >> Silwood Park, Imperial College London, A.P-G.
# 
Step	Similarity	Density	DensityInt	DensityExt	NumNodesA	NumEdgesA	NumNodesB	NumEdgesB	NumNodesAB	NumEdgesAB	NumIntNodesA	NumIntNodesB	NumExtNodesA	NumExtNodesB	NumIntNodesAB	NumExtNodesAB	NumIntEdgesA	NumIntEdgesB	NumExtEdgesA	NumExtEdgesB	NumIntEdgesAB	NumExtEdgesAB	nodeA	nodeB	NcumInt	NcumExt	Ncum
139	0.233162183667544	0.190203468415544	0.0798245614035089	0.110378907012034	1	2	1	5	2	6	0	0	2	5	2	5	0	0	2	5	1	5	ASV_864	ASV_42	58	588	646
140	0.232576116164085	0.190719464287577	0.0798245614035089	0.110894902884067	2	5	1	3	3	8	0	0	3	3	0	4	0	0	5	3	0	8	ASV_430	ASV_307	58	588	646
141	0.231699242239797	0.192267451903676	0.081372549019608	0.110894902884067	1	3	1	1	2	3	0	0	3	1	2	2	0	0	3	1	1	2	partition_Class5	ASV_530	59	587	646
142	0.228038361022991	0.193815439519775	0.0829205366357071	0.110894902884067	1	1	1	6	2	6	0	0	1	6	2	5	0	0	1	6	1	5	ASV_105	ASV_61	60	586	646
143	0.228015729309059	0.191261259953211	0.0829205366357071	0.108340723317504	2	7	3	3	5	10	0	0	5	1	0	5	0	0	7	3	0	10	ASV_494	ASV_361	60	586	646
144	0.227188074543454	0.193712240345368	0.0844685242518061	0.109243716093562	1	3	1	6	2	8	0	0	3	6	2	6	0	0	3	6	1	7	ASV_662	ASV_347	61	585	646
145	0.223440707122103	0.194228236217401	0.0865325077399382	0.107695728477463	1	6	2	2	3	6	0	0	6	1	3	4	0	0	6	2	2	4	ASV_486	ASV_769	63	583	646
146	0.222314473527534	0.195117407675458	0.0966681409405869	0.0984492667348709	4	20	3	12	7	22	4	0	8	6	7	7	3	0	17	12	13	9	ASV_326	ASV_605	73	573	646
147	0.222076163415669	0.196665395291557	0.098216128556686	0.0984492667348709	1	5	1	2	2	6	0	0	5	2	2	5	0	0	5	2	1	5	ASV_97	ASV_803	74	572	646
148	0.221782659571471	0.196355797768337	0.098216128556686	0.0981396692116511	1	4	3	4	4	8	0	0	4	2	0	5	0	0	4	4	0	8	ASV_38	ASV_733	74	572	646
149	0.22172859271069	0.1957753024123	0.098216128556686	0.097559173855614	5	6	1	3	6	9	0	0	2	3	0	4	0	0	6	3	0	9	ASV_899	ASV_1266	74	572	646
150	0.221053998956351	0.195178221474662	0.098216128556686	0.0969620929179758	17	21	1	3	18	24	0	0	5	3	0	7	0	0	21	3	0	24	ASV_167	ASV_366	74	572	646
151	0.219614654145185	0.19514136462666	0.100280112044818	0.0948612525818413	2	4	1	9	3	11	0	0	2	9	3	7	0	0	4	9	2	9	ASV_153	ASV_274	76	570	646
152	0.218403539377245	0.194289971437805	0.100280112044818	0.0940098593929869	2	12	2	7	4	19	0	0	9	5	0	10	0	0	12	7	0	19	ASV_164	ASV_299	76	570	646
153	0.218354711177593	0.193999723759787	0.100280112044818	0.0937196117149683	2	6	1	1	3	7	0	0	4	1	0	4	0	0	6	1	0	7	ASV_259	ASV_152	76	570	646
154	0.216953434551952	0.194128722727795	0.100280112044818	0.0938486106829766	2	4	1	2	3	6	0	0	3	2	0	4	0	0	4	2	0	6	ASV_212	ASV_272	76	570	646
155	0.215938777307103	0.195676710343894	0.101828099660917	0.0938486106829766	1	6	1	1	2	6	0	0	6	1	2	5	0	0	6	1	1	5	ASV_34	ASV_24	77	569	646
156	0.215506196380416	0.195013287079852	0.101828099660917	0.0931851874189341	8	12	1	4	9	16	0	0	4	4	0	7	0	0	12	4	0	16	ASV_600	ASV_392	77	569	646
157	0.215465635361676	0.196561274695951	0.103376087277016	0.0931851874189341	1	1	1	16	2	16	0	0	1	16	2	15	0	0	1	16	1	15	ASV_917	ASV_26	78	568	646
158	0.215195214785527	0.19810926231205	0.104924074893115	0.0931851874189341	1	1	1	9	2	9	0	0	1	9	2	8	0	0	1	9	1	8	ASV_824	ASV_19	79	567	646
159	0.214737297805659	0.197971049132041	0.104924074893115	0.0930469742389253	18	24	1	2	19	26	0	0	7	2	0	8	0	0	24	2	0	26	ASV_167	ASV_329	79	567	646
160	0.213500575607596	0.197971049132041	0.107246056317264	0.0907249928147767	3	3	1	6	4	6	0	0	1	6	4	3	0	0	3	6	3	3	ASV_580	ASV_60	82	564	646
161	0.212786666430135	0.19951903674814	0.108794043933363	0.0907249928147767	1	4	1	4	2	7	0	0	4	4	2	6	0	0	4	4	1	6	ASV_218	ASV_201	83	563	646
162	0.212072635771549	0.198822442320895	0.108794043933363	0.0900283983875321	1	3	4	11	5	14	0	0	3	5	0	7	0	0	3	11	0	14	ASV_609	ASV_617	83	563	646
163	0.210709595220568	0.198306446448862	0.10827804806133	0.0900283983875321	3	9	1	6	4	14	3	0	6	6	4	10	3	0	6	6	4	10	ASV_311	ASV_11	84	562	646
164	0.204963180040325	0.195833184416777	0.10827804806133	0.0875551363554466	19	26	2	6	21	32	0	0	8	4	0	11	0	0	26	6	0	32	ASV_167	ASV_337	84	562	646
165	0.203312232248913	0.19634918028881	0.110342031549462	0.0860071487393475	1	7	2	2	3	7	0	0	7	1	3	5	0	0	7	2	2	5	partition_Class2	ASV_511	86	560	646
166	0.202829039098818	0.197510171000884	0.110342031549462	0.0871681394514218	1	2	1	1	2	3	0	0	2	1	0	2	0	0	2	1	0	3	ASV_369	ASV_264	86	560	646
167	0.202141309301227	0.198026166872917	0.110858027421495	0.0871681394514218	2	4	1	3	3	6	2	0	3	3	3	4	1	0	3	3	2	4	ASV_108	ASV_248	87	559	646
168	0.198603292607105	0.195304121116816	0.110858027421495	0.0844460936953204	9	16	3	8	12	24	0	0	7	4	0	10	0	0	16	8	0	24	ASV_600	ASV_430	87	559	646
169	0.198182478355138	0.193162738247879	0.110858027421495	0.0823047108263833	5	10	2	8	7	18	0	0	5	6	0	10	0	0	10	8	0	18	ASV_494	ASV_950	87	559	646
170	0.197479715712273	0.193678734119912	0.112922010909627	0.0807567232102843	2	2	1	7	3	7	0	0	1	7	3	5	0	0	2	7	2	5	ASV_1441	ASV_4	89	557	646
171	0.19731447041014	0.195226721736011	0.114469998525726	0.0807567232102843	1	3	1	4	2	6	0	0	3	4	2	5	0	0	3	4	1	5	ASV_469	ASV_94	90	556	646
172	0.196425682978533	0.195037017371293	0.11421200058971	0.0808250167815828	3	19	1	8	4	27	2	0	12	8	2	17	1	0	18	8	1	26	ASV_613	ASV_66	90	556	646
173	0.195973572285104	0.195553013243326	0.116275984077842	0.0792770291654837	2	2	1	8	3	8	0	0	1	8	3	6	0	0	2	8	2	6	ASV_463	ASV_296	92	554	646
174	0.194962562943634	0.195630412624131	0.116791979949875	0.0788384326742556	2	8	1	1	3	8	2	0	6	1	3	5	1	0	7	1	2	6	ASV_27	ASV_283	93	553	646
175	0.193812447788013	0.19640440643218	0.119113961374024	0.0772904450581565	3	4	1	4	4	5	0	0	2	4	4	2	0	0	4	4	3	2	ASV_253	ASV_53	96	550	646
176	0.192246313476225	0.197288970784237	0.119113961374024	0.0781750094102132	1	4	1	4	2	8	0	0	4	4	0	7	0	0	4	4	0	8	ASV_72	ASV_81	96	550	646
177	0.191712841442746	0.198191963560295	0.121177944862156	0.0770140186981389	2	3	1	11	3	12	0	0	2	11	3	10	0	0	3	11	2	10	ASV_297	ASV_2	98	548	646
178	0.188995778567571	0.199411590166918	0.123241928350288	0.0761696618166303	2	12	1	5	3	15	0	0	11	5	3	13	0	0	12	5	2	13	ASV_37	ASV_421	100	546	646
179	0.184715087579389	0.200314582942976	0.12530591183842	0.075008671104556	1	8	2	3	3	9	0	0	8	2	3	7	0	0	8	3	2	7	ASV_9	ASV_330	102	544	646
180	0.179037912367652	0.20147557365505	0.127627893262568	0.0738476803924817	3	6	1	3	4	6	0	0	4	3	4	3	0	0	6	3	3	3	ASV_212	ASV_223	105	541	646
181	0.177608308588974	0.201991569527084	0.128143889134601	0.0738476803924817	2	6	1	2	3	7	2	0	5	2	3	5	1	0	5	2	2	5	ASV_34	ASV_32	106	540	646
182	0.176509625986402	0.201549287351055	0.128143889134601	0.0734053982164534	3	4	1	6	4	10	0	0	2	6	0	7	0	0	4	6	0	10	ASV_588	ASV_245	106	540	646
183	0.175117782336282	0.202065283223088	0.128659885006635	0.0734053982164534	2	3	1	8	3	10	2	0	2	8	3	8	1	0	2	8	2	8	ASV_88	ASV_41	107	539	646
184	0.174110712975914	0.200013585350957	0.127885891198585	0.0721276941523716	3	14	2	3	5	15	3	0	9	2	5	7	3	0	11	3	5	10	ASV_199	ASV_417	109	537	646
185	0.173532198424564	0.197845732563909	0.126013563320065	0.0718321692438436	6	29	1	2	7	30	6	0	11	2	7	11	11	0	18	2	12	18	ASV_195	ASV_801	110	536	646
186	0.172990629815589	0.199025151699985	0.128077546808197	0.070947604891787	2	8	1	3	3	9	0	0	7	3	3	7	0	0	8	3	2	7	ASV_72	ASV_282	112	534	646
187	0.172096144613155	0.198896152731976	0.128077546808197	0.0708186059237787	5	10	1	5	6	15	0	0	6	5	0	10	0	0	10	5	0	15	ASV_237	ASV_388	112	534	646
188	0.171866349323505	0.199928144476042	0.128077546808197	0.0718505976678448	1	1	1	3	2	4	0	0	1	3	0	3	0	0	1	3	0	4	ASV_729	ASV_121	112	534	646
189	0.169441603900466	0.200788643474403	0.127974347633791	0.0728142958406123	4	27	1	9	5	36	2	0	17	9	2	21	1	0	26	9	1	35	ASV_613	ASV_357	112	534	646
190	0.165123905497246	0.201348616267348	0.128490343505824	0.0728582727615243	1	6	2	10	3	15	0	2	6	8	3	11	0	1	6	9	2	13	ASV_107	ASV_166	113	533	646
191	0.164459173359779	0.206143973737822	0.130554326993956	0.0755896467438657	1	39	2	38	3	75	0	0	39	27	3	48	0	0	39	38	2	73	ASV_82	ASV_251	115	531	646
192	0.163635654062683	0.206208473221826	0.131070322865989	0.0751381503558368	2	8	1	2	3	9	2	0	6	2	3	6	1	0	7	2	2	7	ASV_662	ASV_120	116	530	646
193	0.163491129212224	0.208582054233178	0.132618310482088	0.0759637437510897	1	14	1	4	2	17	0	0	14	4	2	15	0	0	14	4	1	16	partition_Class4	partition_Class1	117	529	646
194	0.160825933253255	0.208212257191554	0.132618310482088	0.075593946709466	5	14	1	3	6	17	0	0	7	3	0	9	0	0	14	3	0	17	ASV_609	ASV_170	117	529	646
195	0.159218883373944	0.207438263383505	0.131844316674038	0.075593946709466	2	6	2	2	4	7	2	2	5	1	4	4	1	1	5	1	3	4	ASV_469	ASV_257	118	528	646
196	0.15896243381937	0.207438263383505	0.134166298098187	0.0732719652853174	3	3	1	17	4	17	0	0	1	17	4	14	0	0	3	17	3	14	ASV_619	ASV_5	121	525	646
197	0.149829853935471	0.208986250999604	0.135714285714286	0.0732719652853174	1	3	1	11	2	13	0	0	3	11	2	12	0	0	3	11	1	12	ASV_673	ASV_116	122	524	646
198	0.142012734652474	0.213518952237994	0.140100250626567	0.0734187016114268	3	75	1	29	4	101	3	0	48	29	4	60	2	0	73	29	5	96	ASV_82	ASV_29	125	521	646
