# >> Output from NodeLinkage.pl <<
# >> Input file 1: "Nodes-Similarities_starting_network_data.tsv
# >> Input file 2: "starting_network_data.tsv
# >> Clustering of nodes with the Average Linkage method
# >> Recovering classification at step: 855
# >> Running at date:  (mm,dd,yy) 4, 28, 2024, and time: 19:18:42,
# >> Silwood Park, Imperial College London, A.P-G.
# 
Step	Similarity	Density	DensityInt	DensityExt	NumNodesA	NumEdgesA	NumNodesB	NumEdgesB	NumNodesAB	NumEdgesAB	NumIntNodesA	NumIntNodesB	NumExtNodesA	NumExtNodesB	NumIntNodesAB	NumExtNodesAB	NumIntEdgesA	NumIntEdgesB	NumExtEdgesA	NumExtEdgesB	NumIntEdgesAB	NumExtEdgesAB	nodeA	nodeB	NcumInt	NcumExt	Ncum
14	0.483109818625971	0.00173443686684398	0.00120675784392599	0.000527679022917996	1	17	1	3	2	19	0	0	17	3	2	18	0	0	17	3	1	18	ASV_1367	ASV_937	9	7449	7458
15	0.47821141920277	0.00173482892592258	0.00120675784392599	0.000528071081996594	3	21	1	9	4	30	0	0	19	9	0	27	0	0	21	9	0	30	ASV_797	ASV_1450	9	7449	7458
16	0.476685402955492	0.00186891313080324	0.00134084204880665	0.000528071081996594	1	13	1	6	2	18	0	0	13	6	2	17	0	0	13	6	1	17	ASV_987	ASV_960	10	7448	7458
17	0.470045147772614	0.00187077541142659	0.00134084204880665	0.000529933362619937	2	13	1	7	3	20	0	0	12	7	0	18	0	0	13	7	0	20	ASV_1322	ASV_748	10	7448	7458
18	0.463450138957326	0.00200485961630725	0.00147492625368732	0.000529933362619937	1	16	1	5	2	20	0	0	16	5	2	19	0	0	16	5	1	19	ASV_762	ASV_1169	11	7447	7458
19	0.462227815728204	0.0025938723734616	0.00160901045856798	0.000984861914893622	1	8	1	13	2	20	0	0	8	13	2	14	0	0	8	13	1	19	ASV_1435	ASV_217	12	7446	7458
20	0.448593171406402	0.00296679406828595	0.00174309466344865	0.00122369940483731	1	12	1	9	2	20	0	0	12	9	2	16	0	0	12	9	1	19	ASV_971	ASV_553	13	7445	7458
21	0.444165332298843	0.00310087827316662	0.00187717886832931	0.00122369940483731	1	6	1	13	2	18	0	0	6	13	2	17	0	0	6	13	1	17	ASV_224	ASV_480	14	7444	7458
22	0.434534798949029	0.00323496247804728	0.00201126307320998	0.00122369940483731	1	16	1	5	2	20	0	0	16	5	2	19	0	0	16	5	1	19	ASV_655	ASV_1251	15	7443	7458
23	0.428390336336753	0.00330716166529072	0.00201126307320998	0.00129589859208074	1	6	1	8	2	14	0	0	6	8	0	13	0	0	6	8	0	14	ASV_169	ASV_1470	15	7443	7458
24	0.420970029820491	0.0033075998489668	0.00201126307320998	0.00129633677575682	4	30	1	8	5	38	0	0	27	8	0	34	0	0	30	8	0	38	ASV_797	ASV_290	15	7443	7458
25	0.418554471384096	0.00359811562620824	0.00214534727809064	0.0014527683481176	1	10	1	6	2	15	0	0	10	6	2	12	0	0	10	6	1	14	ASV_641	ASV_249	16	7442	7458
26	0.41757702931787	0.00416052437445769	0.00227943148297131	0.00188109289148639	1	12	1	13	2	24	0	0	12	13	2	18	0	0	12	13	1	23	ASV_1061	ASV_1054	17	7441	7458
27	0.415821055317286	0.00429460857933836	0.00241351568785197	0.00188109289148639	1	21	1	3	2	23	0	0	21	3	2	22	0	0	21	3	1	22	ASV_848	ASV_913	18	7440	7458
28	0.414902964395435	0.00476390329642069	0.00254759989273264	0.00221630340368805	1	10	1	12	2	21	0	0	10	12	2	16	0	0	10	12	1	20	ASV_209	ASV_1440	19	7439	7458
29	0.404875296688182	0.00510358328211837	0.00254759989273264	0.00255598338938574	1	9	1	10	2	19	0	0	9	10	0	15	0	0	9	10	0	19	ASV_907	ASV_1097	19	7439	7458
30	0.403308264695124	0.00530865324252409	0.0026816840976133	0.00262696914491079	1	6	1	14	2	19	0	0	6	14	2	17	0	0	6	14	1	18	ASV_203	ASV_1045	20	7438	7458
31	0.400566235994916	0.00551493663464819	0.00281576830249397	0.00269916833215423	1	7	1	9	2	15	0	0	7	9	2	13	0	0	7	9	1	14	ASV_627	ASV_735	21	7437	7458
32	0.395501113916776	0.00590042872368011	0.00294985250737463	0.00295057621630548	1	8	1	9	2	16	0	0	8	9	2	12	0	0	8	9	1	15	ASV_165	ASV_272	22	7436	7458
33	0.39239721118274	0.00597417503636447	0.00294985250737463	0.00302432252898984	1	3	1	8	2	11	0	0	3	8	0	10	0	0	3	8	0	11	ASV_1115	ASV_1024	22	7436	7458
34	0.390321006024236	0.00634961081003033	0.0030839367122553	0.00326567409777504	1	9	1	11	2	19	0	0	9	11	2	15	0	0	9	11	1	18	ASV_509	ASV_221	23	7435	7458
35	0.390062745021862	0.006483695014911	0.00321802091713596	0.00326567409777504	1	6	1	9	2	14	0	0	6	9	2	13	0	0	6	9	1	13	ASV_750	ASV_933	24	7434	7458
36	0.38969480379447	0.00655744132759536	0.00321802091713596	0.00333942041045941	1	4	1	7	2	11	0	0	4	7	0	10	0	0	4	7	0	11	ASV_1084	ASV_1329	24	7434	7458
37	0.389476546829865	0.00676176011598495	0.00335210512201663	0.00340965499396833	1	14	1	10	2	23	0	0	14	10	2	21	0	0	14	10	1	22	ASV_1003	ASV_719	25	7433	7458
38	0.388827105356154	0.00689584432086562	0.00348618932689729	0.00340965499396833	1	12	1	6	2	17	0	0	12	6	2	16	0	0	12	6	1	16	ASV_465	ASV_395	26	7432	7458
39	0.3871746795042	0.00701392984220938	0.00348618932689729	0.00352774051531209	1	9	2	13	3	22	0	0	9	11	0	16	0	0	9	13	0	22	ASV_665	ASV_768	26	7432	7458
40	0.386247649314642	0.00759496139669226	0.00362027353177796	0.00397468786491431	1	10	1	12	2	21	0	0	10	12	2	15	0	0	10	12	1	20	ASV_646	ASV_571	27	7431	7458
41	0.383330479722775	0.00825197400060752	0.00375435773665862	0.0044976162639489	1	15	1	13	2	27	0	0	15	13	2	20	0	0	15	13	1	26	ASV_1141	ASV_1415	28	7430	7458
42	0.378458268100045	0.00838605820548819	0.00388844194153929	0.0044976162639489	1	13	1	1	2	13	0	0	13	1	2	12	0	0	13	1	1	12	ASV_516	ASV_1059	29	7429	7458
43	0.378116048735283	0.00862489569543187	0.00415661035130062	0.00446828534413126	1	10	2	20	3	28	0	2	10	16	3	20	0	1	10	19	3	25	ASV_353	ASV_971	31	7427	7458
44	0.377417004554446	0.00910376785571996	0.00429069455618128	0.00481307329953868	1	7	1	13	2	19	0	0	7	13	2	14	0	0	7	13	1	18	ASV_624	ASV_890	32	7426	7458
45	0.375652828108146	0.00923785206060063	0.00442477876106195	0.00481307329953868	1	7	1	10	2	16	0	0	7	10	2	15	0	0	7	10	1	15	ASV_84	ASV_345	33	7425	7458
46	0.371448348573921	0.00937193626548129	0.00455886296594261	0.00481307329953868	1	23	1	7	2	29	0	0	23	7	2	28	0	0	23	7	1	28	ASV_1157	ASV_300	34	7424	7458
47	0.37089825162753	0.00950602047036196	0.00469294717082328	0.00481307329953868	1	10	1	1	2	10	0	0	10	1	2	9	0	0	10	1	1	9	ASV_670	ASV_636	35	7423	7458
48	0.370478787906095	0.00971193549928584	0.00482703137570394	0.0048849041235819	1	8	1	9	2	16	0	0	8	9	2	14	0	0	8	9	1	15	ASV_884	ASV_945	36	7422	7458
49	0.363953188084637	0.00989965338611877	0.00509519978546527	0.0048044536006535	1	10	2	19	3	27	0	2	10	15	3	20	0	1	10	18	3	24	ASV_701	ASV_509	38	7420	7458
50	0.363628189175522	0.0106344348288648	0.00522928399034594	0.00540515083851888	1	20	1	14	2	33	0	0	20	14	2	25	0	0	20	14	1	32	ASV_579	ASV_485	39	7419	7458
51	0.363434600490732	0.0109998142871646	0.0053633681952266	0.00563644609193802	1	11	1	14	2	24	0	0	11	14	2	20	0	0	11	14	1	23	ASV_1454	ASV_1295	40	7418	7458
52	0.361349983653386	0.0113667815847328	0.00549745240010727	0.00586932918462549	1	14	1	10	2	23	0	0	14	10	2	19	0	0	14	10	1	22	ASV_794	ASV_196	41	7417	7458
53	0.359132514941903	0.0118254907066929	0.00563153660498793	0.006193954101705	1	14	1	11	2	24	0	0	14	11	2	19	0	0	14	11	1	23	ASV_195	ASV_78	42	7416	7458
54	0.3588751560116	0.0119595749115736	0.0057656208098686	0.006193954101705	1	7	1	6	2	12	0	0	7	6	2	11	0	0	7	6	1	11	ASV_740	ASV_601	43	7415	7458
55	0.358361119560908	0.0121115370104384	0.0057656208098686	0.00634591620056975	1	7	1	10	2	17	0	0	7	10	0	15	0	0	7	10	0	17	ASV_880	ASV_30	43	7415	7458
56	0.357191530902144	0.0124741738372747	0.00589970501474926	0.00657446882252543	1	15	1	12	2	26	0	0	15	12	2	22	0	0	15	12	1	25	ASV_1286	ASV_901	44	7414	7458
57	0.35621568880871	0.0126607257745	0.00616787342451059	0.00649285234998937	2	21	1	13	3	32	2	0	16	13	3	23	1	0	20	13	3	29	ASV_209	ASV_784	46	7412	7458
58	0.354972720714823	0.0127948099793806	0.00630195762939126	0.00649285234998937	1	4	1	16	2	19	0	0	4	16	2	18	0	0	4	16	1	18	ASV_268	ASV_640	47	7411	7458
59	0.35447465011734	0.01279555489163	0.00630195762939126	0.00649359726223871	1	9	2	11	3	20	0	0	9	10	0	18	0	0	9	11	0	20	ASV_815	ASV_1115	47	7411	7458
60	0.353060754877855	0.0129296390965106	0.00643604183427192	0.00649359726223871	1	13	1	4	2	16	0	0	13	4	2	15	0	0	13	4	1	15	ASV_446	ASV_702	48	7410	7458
61	0.347147081470452	0.0131336802778508	0.00657012603915259	0.00656355423869819	1	18	1	8	2	25	0	0	18	8	2	23	0	0	18	8	1	24	ASV_461	ASV_538	49	7409	7458
62	0.345808297742328	0.0132677644827314	0.00670421024403325	0.00656355423869819	1	9	1	7	2	15	0	0	9	7	2	14	0	0	9	7	1	14	ASV_955	ASV_912	50	7408	7458
63	0.345653503760117	0.0133821830042296	0.00697237865379458	0.00640980435043503	1	12	2	33	3	43	0	2	12	25	3	30	0	1	12	32	3	40	ASV_587	ASV_579	52	7406	7458
64	0.344656566207505	0.013455929316914	0.00697237865379458	0.00648355066311939	1	5	1	6	2	11	0	0	5	6	0	10	0	0	5	6	0	11	ASV_806	ASV_1270	52	7406	7458
65	0.344337484207152	0.0134571124128394	0.00697237865379458	0.00648473375904481	1	8	2	11	3	19	0	0	8	10	0	17	0	0	8	11	0	19	ASV_414	ASV_1084	52	7406	7458
66	0.3427617292228	0.0136451327452472	0.00724054706355591	0.00640458568169133	2	19	1	11	3	28	2	0	14	11	3	19	1	0	18	11	3	25	ASV_624	ASV_893	54	7404	7458
67	0.341315895835803	0.0143021453491625	0.00737463126843658	0.00692751408072592	1	14	1	14	2	27	0	0	14	14	2	20	0	0	14	14	1	26	ASV_808	ASV_909	55	7403	7458
68	0.337727456069094	0.0146086235317469	0.00750871547331724	0.00709990805842964	1	5	1	6	2	10	0	0	5	6	2	7	0	0	5	6	1	9	ASV_1067	ASV_207	56	7402	7458
69	0.336396629416867	0.0148153366809379	0.00764279967819791	0.00717253700274	1	4	1	11	2	14	0	0	4	11	2	12	0	0	4	11	1	13	ASV_827	ASV_785	57	7401	7458
70	0.335906757118299	0.0148173085074803	0.00764279967819791	0.00717450882928236	5	38	1	1	6	39	0	0	34	1	0	34	0	0	38	1	0	39	ASV_797	ASV_995	57	7401	7458
71	0.335236369923906	0.0153797172557297	0.00777688388307857	0.00760283337265115	1	13	1	12	2	24	0	0	13	12	2	18	0	0	13	12	1	23	ASV_1277	ASV_614	58	7400	7458
72	0.335096529677329	0.0154519164429732	0.00777688388307857	0.00767503255989458	1	7	1	7	2	14	0	0	7	7	0	13	0	0	7	7	0	14	ASV_782	ASV_172	58	7400	7458
73	0.334492645280008	0.0155226831066602	0.00777688388307857	0.0077457992235816	1	9	1	10	2	19	0	0	9	10	0	18	0	0	9	10	0	19	ASV_494	ASV_1438	58	7400	7458
74	0.334027779103397	0.015891414670082	0.00791096808795924	0.00798044658212277	1	14	1	9	2	22	0	0	14	9	2	18	0	0	14	9	1	21	ASV_542	ASV_849	59	7399	7458
75	0.331289805488924	0.0165082020125331	0.0080450522928399	0.00846314971969316	1	14	1	24	2	37	0	0	14	24	2	30	0	0	14	24	1	36	ASV_618	ASV_786	60	7398	7458
76	0.330405664327435	0.0165800328365763	0.0080450522928399	0.00853498054373637	1	8	1	7	2	15	0	0	8	7	0	14	0	0	8	7	0	15	ASV_1426	ASV_996	60	7398	7458
77	0.32978997753516	0.016922882328966	0.0084473049074819	0.00847557742148414	1	13	3	32	4	42	0	3	13	23	4	29	0	3	13	29	6	36	ASV_1235	ASV_209	63	7395	7458
78	0.329676132155318	0.0169941145628089	0.0084473049074819	0.008546809655327	1	9	1	8	2	17	0	0	9	8	0	16	0	0	9	8	0	17	ASV_648	ASV_570	63	7395	7458
79	0.326765812682565	0.0172008277119999	0.00858138911236256	0.00861943859963736	1	3	1	12	2	14	0	0	3	12	2	12	0	0	3	12	1	13	ASV_754	ASV_625	64	7394	7458
80	0.326020840793543	0.0172730268992434	0.00858138911236256	0.00869163778688079	1	4	1	10	2	14	0	0	4	10	0	13	0	0	4	10	0	14	ASV_1458	ASV_1468	64	7394	7458
81	0.325623692774671	0.0174641104624741	0.00884955752212389	0.00861455294035021	2	24	1	13	3	35	2	0	19	13	3	26	1	0	23	13	3	32	ASV_195	ASV_193	66	7392	7458
82	0.325563115318808	0.0175981946673548	0.00898364172700456	0.00861455294035021	1	14	1	1	2	14	0	0	14	1	2	13	0	0	14	1	1	13	ASV_208	ASV_1224	67	7391	7458
83	0.323322286745864	0.0177322788722354	0.00911772593188522	0.00861455294035021	1	21	1	1	2	21	0	0	21	1	2	20	0	0	21	1	1	20	ASV_717	ASV_873	68	7390	7458
84	0.321743615445419	0.0180757898352154	0.00951997854652722	0.0085558112886882	3	27	1	14	4	38	3	0	20	14	4	28	3	0	24	14	6	32	ASV_701	ASV_326	71	7387	7458
85	0.321220821332406	0.0181476206592586	0.00951997854652722	0.00862764211273141	1	8	1	7	2	15	0	0	8	7	0	14	0	0	8	7	0	15	ASV_1363	ASV_364	71	7387	7458
86	0.318864000759128	0.0184170950840026	0.00978814695628855	0.00862894812771402	2	16	1	13	3	27	2	0	14	13	3	22	1	0	15	13	3	24	ASV_884	ASV_1361	73	7385	7458
87	0.318656869565135	0.0184883273178454	0.00978814695628855	0.00870018036155687	1	11	1	6	2	17	0	0	11	6	0	16	0	0	11	6	0	17	ASV_132	ASV_652	73	7385	7458
88	0.316852496449567	0.0186402894167102	0.00978814695628855	0.00885214246042163	1	10	1	7	2	17	0	0	10	7	0	15	0	0	10	7	0	17	ASV_1256	ASV_682	73	7385	7458
89	0.31618743305942	0.0187118009926465	0.00978814695628855	0.00892365403635798	1	4	1	12	2	16	0	0	4	12	0	15	0	0	4	12	0	16	ASV_999	ASV_576	73	7385	7458
90	0.31561229774286	0.0189991242888194	0.00992223116116921	0.00907689312765017	1	12	1	6	2	17	0	0	12	6	2	14	0	0	12	6	1	16	ASV_270	ASV_91	74	7384	7458
91	0.315183821206048	0.019157587440042	0.00992223116116921	0.00923535627887277	1	7	1	6	2	13	0	0	7	6	0	11	0	0	7	6	0	13	ASV_606	ASV_977	74	7384	7458
92	0.309137710145866	0.019228354103729	0.00992223116116921	0.00930612294255979	1	6	1	13	2	19	0	0	6	13	0	18	0	0	6	13	0	19	ASV_1285	ASV_525	74	7384	7458
93	0.308316896065139	0.0193624383086097	0.0100563153660499	0.00930612294255979	1	11	1	7	2	17	0	0	11	7	2	16	0	0	11	7	1	16	ASV_739	ASV_980	75	7383	7458
94	0.303545902819192	0.0198157706203491	0.0101903995709305	0.00962537104941852	1	15	1	12	2	26	0	0	15	12	2	21	0	0	15	12	1	25	ASV_279	ASV_1103	76	7382	7458
95	0.302982100549722	0.0200200894087386	0.0103244837758112	0.00969560563292744	1	10	1	14	2	23	0	0	10	14	2	21	0	0	10	14	1	22	ASV_280	ASV_293	77	7381	7458
96	0.302638655891985	0.0201541736136193	0.0104585679806919	0.00969560563292744	1	9	1	17	2	25	0	0	9	17	2	24	0	0	9	17	1	24	ASV_255	ASV_700	78	7380	7458
97	0.299781363459175	0.0202260044376625	0.0104585679806919	0.00976743645697065	1	6	1	9	2	15	0	0	6	9	0	14	0	0	6	9	0	15	ASV_622	ASV_940	78	7380	7458
98	0.29952747204173	0.0207623412571852	0.0105926521855725	0.0101696890716126	1	15	1	17	2	31	0	0	15	17	2	25	0	0	15	17	1	30	ASV_1000	ASV_1348	79	7379	7458
99	0.298161459503401	0.0209131859876759	0.0105926521855725	0.0103205338021034	1	8	1	10	2	18	0	0	8	10	0	16	0	0	8	10	0	18	ASV_650	ASV_129	79	7379	7458
100	0.296605971599762	0.0209133437337993	0.0105926521855725	0.0103206915482268	3	19	1	9	4	28	0	0	17	9	0	25	0	0	19	9	0	28	ASV_414	ASV_390	79	7379	7458
101	0.296342329205093	0.020983914367947	0.0105926521855725	0.0103912621823745	1	13	1	7	2	20	0	0	13	7	0	19	0	0	13	7	0	20	ASV_1419	ASV_1131	79	7379	7458
102	0.296202351204121	0.0212252659367322	0.0105926521855725	0.0106326137511597	1	8	1	10	2	18	0	0	8	10	0	15	0	0	8	10	0	18	ASV_503	ASV_468	79	7379	7458
103	0.293540724957457	0.0215604764489339	0.0105926521855725	0.0109678242633614	1	9	1	11	2	20	0	0	9	11	0	16	0	0	9	11	0	20	ASV_706	ASV_598	79	7379	7458
104	0.293462705033208	0.0222692072461603	0.0107267363904532	0.0115424708557071	1	10	1	12	2	21	0	0	10	12	2	14	0	0	10	12	1	20	ASV_1130	ASV_953	80	7378	7458
105	0.292512584806469	0.0223404394800031	0.0107267363904532	0.0116137030895499	1	7	1	10	2	17	0	0	7	10	0	16	0	0	7	10	0	17	ASV_1298	ASV_1358	80	7378	7458
106	0.292475129299953	0.0224110101141508	0.0107267363904532	0.0116842737236976	1	8	1	12	2	20	0	0	8	12	0	19	0	0	8	12	0	20	ASV_355	ASV_456	80	7378	7458
107	0.290942746535737	0.0224825216900872	0.0107267363904532	0.011755785299634	1	6	1	10	2	16	0	0	6	10	0	15	0	0	6	10	0	16	ASV_736	ASV_173	80	7378	7458
108	0.290343775388414	0.0225543525141304	0.0107267363904532	0.0118276161236772	1	7	1	8	2	15	0	0	7	8	0	14	0	0	7	8	0	15	ASV_459	ASV_57	80	7378	7458
109	0.289230465090672	0.0228431492631041	0.0108608205953339	0.0119823286677703	1	8	1	9	2	16	0	0	8	9	2	13	0	0	8	9	1	15	ASV_20	ASV_142	81	7377	7458
110	0.288680964318048	0.0228431492631041	0.0108608205953339	0.0119823286677703	3	20	1	10	4	30	0	0	18	10	0	27	0	0	20	10	0	30	ASV_1322	ASV_103	81	7377	7458
111	0.287503955162732	0.0230906893336531	0.0108608205953339	0.0122298687383192	1	9	1	7	2	16	0	0	9	7	0	13	0	0	9	7	0	16	ASV_184	ASV_47	81	7377	7458
112	0.286714791333029	0.0231318922924445	0.0111289890050952	0.0120029032873493	2	21	1	5	3	24	2	0	15	5	3	16	1	0	20	5	3	21	ASV_646	ASV_328	83	7375	7458
113	0.286308250307434	0.0234988595900127	0.0112630732099759	0.0122357863800368	1	11	1	13	2	23	0	0	11	13	2	19	0	0	11	13	1	22	ASV_210	ASV_1278	84	7374	7458
114	0.284837023844586	0.0237837885253841	0.0113971574148565	0.0123866311105275	1	8	1	12	2	19	0	0	8	12	2	16	0	0	8	12	1	18	ASV_469	ASV_479	85	7373	7458
115	0.284650133418734	0.0245299962742852	0.0115312416197372	0.012998754654548	1	13	1	19	2	31	0	0	13	19	2	23	0	0	13	19	1	30	ASV_1326	ASV_294	86	7372	7458
116	0.28448333260285	0.0249006996642494	0.0116653258246179	0.0132353738396315	1	9	1	13	2	21	0	0	9	13	2	17	0	0	9	13	1	20	ASV_6	ASV_3	87	7371	7458
117	0.284050125880183	0.0250507063684596	0.0119334942343792	0.0131172121340804	2	24	1	8	3	30	2	0	20	8	3	24	1	0	23	8	3	27	ASV_1454	ASV_372	89	7369	7458
118	0.283459479756537	0.0251847905733403	0.0120675784392599	0.0131172121340804	1	9	1	13	2	21	0	0	9	13	2	20	0	0	9	13	1	20	ASV_932	ASV_1233	90	7368	7458
119	0.282608428305136	0.0252913703259377	0.0122463573791007	0.013045012946837	1	10	2	14	3	22	0	0	10	13	3	20	0	0	10	14	2	20	ASV_1441	ASV_169	92	7366	7458
120	0.281940374061296	0.0253045872792108	0.0122463573791007	0.0130582299001101	6	39	1	14	7	53	0	0	34	14	0	46	0	0	39	14	0	53	ASV_797	ASV_807	92	7366	7458
121	0.280318895170454	0.0255089060676004	0.0123804415839814	0.013128464483619	1	10	1	14	2	23	0	0	10	14	2	21	0	0	10	14	1	22	ASV_1217	ASV_866	93	7365	7458
122	0.278285359159391	0.0255783425308422	0.0123804415839814	0.0131979009468608	1	11	1	18	2	29	0	0	11	18	0	28	0	0	11	18	0	29	ASV_1338	ASV_910	93	7365	7458
123	0.274755760911258	0.0257124267357228	0.0125145257888621	0.0131979009468608	1	13	1	6	2	18	0	0	13	6	2	17	0	0	13	6	1	17	ASV_33	ASV_13	94	7364	7458
124	0.274657383095507	0.0259871710454843	0.0129167784035041	0.0130703926419802	3	28	1	8	4	33	3	0	19	8	4	22	3	0	25	8	6	27	ASV_624	ASV_559	97	7361	7458
125	0.274573542777682	0.0265362777892813	0.0130508626083847	0.0134854151808966	1	11	1	17	2	27	0	0	11	17	2	21	0	0	11	17	1	26	ASV_990	ASV_998	98	7360	7458
126	0.274462602530038	0.0269050093527031	0.0131849468132654	0.0137200625394377	1	9	1	14	2	22	0	0	9	14	2	18	0	0	9	14	1	21	ASV_335	ASV_783	99	7359	7458
127	0.273957989672031	0.0270390935575838	0.0133190310181461	0.0137200625394377	1	5	1	12	2	16	0	0	5	12	2	15	0	0	5	12	1	15	ASV_690	ASV_1238	100	7358	7458
128	0.273902970219751	0.0272437483966122	0.0134531152230267	0.0137906331735854	1	9	1	13	2	21	0	0	9	13	2	19	0	0	9	13	1	20	ASV_1033	ASV_992	101	7357	7458
129	0.272868926934286	0.0279141694210155	0.0135871994279074	0.0143269699931081	1	11	1	15	2	25	0	0	11	15	2	18	0	0	11	15	1	24	ASV_1276	ASV_894	102	7356	7458
130	0.272048267836305	0.0281183430966292	0.0137212836327881	0.0143970594638412	1	15	1	10	2	24	0	0	15	10	2	22	0	0	15	10	1	23	ASV_737	ASV_657	103	7355	7458
131	0.27117098360246	0.0281155980742917	0.0137212836327881	0.0143943144415036	7	53	1	12	8	65	0	0	46	12	0	57	0	0	53	12	0	65	ASV_797	ASV_141	103	7355	7458
132	0.27096076668408	0.0284303466048552	0.01412353624743	0.0143068103574252	3	35	1	11	4	43	3	0	26	11	4	31	3	0	32	11	6	37	ASV_195	ASV_134	106	7352	7458
133	0.270320452756625	0.0287152755402266	0.0142576204523107	0.0144576550879159	1	9	1	11	2	19	0	0	9	11	2	16	0	0	9	11	1	18	ASV_584	ASV_375	107	7351	7458
134	0.270036105051933	0.0288661202707174	0.0142576204523107	0.0146084998184067	1	12	1	6	2	18	0	0	12	6	0	16	0	0	12	6	0	18	ASV_526	ASV_281	107	7351	7458
135	0.269389660359572	0.0290972067849897	0.014525788862072	0.0145714179229177	2	15	1	12	3	25	2	0	13	12	3	21	1	0	14	12	3	22	ASV_627	ASV_517	109	7349	7458
136	0.269361679086297	0.0291694059722332	0.014525788862072	0.0146436171101611	1	7	1	7	2	14	0	0	7	7	0	13	0	0	7	7	0	14	ASV_389	ASV_1372	109	7349	7458
137	0.268442760392639	0.0291710022127674	0.014525788862072	0.0146452133506954	2	15	1	8	3	23	0	0	14	8	0	21	0	0	15	8	0	23	ASV_622	ASV_824	109	7349	7458
138	0.267905948728474	0.0298170442908288	0.0146598730669527	0.0151571712238761	1	13	1	17	2	29	0	0	13	17	2	22	0	0	13	17	1	28	ASV_869	ASV_1029	110	7348	7458
139	0.267694245429211	0.0300979826248645	0.0147939572718334	0.0153040253530311	1	14	1	11	2	24	0	0	14	11	2	21	0	0	14	11	1	23	ASV_979	ASV_394	111	7347	7458
140	0.267205509397374	0.0306936259196228	0.0147939572718334	0.0158996686477895	1	17	1	16	2	33	0	0	17	16	0	26	0	0	17	16	0	33	ASV_376	ASV_120	111	7347	7458
141	0.265379006448124	0.0308798539819571	0.0150621256815947	0.0158177283003624	1	10	2	15	3	23	0	2	10	12	3	18	0	1	10	14	3	20	ASV_1218	ASV_641	113	7345	7458
