variable	node_purity_increase
36	444.401921080871
161	435.395438953555
155	234.829088864334
119	158.85179819085
84	140.116368888784
141	128.989465761572
177	126.337248104449
187	122.407512793636
148	95.4839298960314
45	93.2854678977483
43	85.1510626025356
7	64.0045628470618
counts	61.8475569155109
3	57.6546415787363
47	57.6096285863351
108	57.6051571366312
111	56.8203051820985
24	55.7173233573507
2	53.9962109756781
199	50.8379454115859
56	49.6499442135982
170	48.821475516288
115	42.7522568104189
123	42.7440707941803
122	42.4130612438581
49	40.5401412515461
74	38.2620234555101
42	34.0926062135571
151	34.069581911604
145	33.6497339529721
69	32.4254314914762
5	30.6739152064503
1	28.9698534873702
146	28.9220223862613
70	28.5136543842353
59	28.433970982109
137	27.8959935250816
16	26.7991857472101
48	25.7136835001067
12	25.5256959359378
185	25.5167251882185
15	25.1674336793752
93	24.8393048452332
138	24.57901736302
104	24.3546581026156
100	24.0236648882163
6	24.0189930920165
29	23.8446193222114
88	23.4804976570166
102	23.2202128599728
23	23.0170634383245
22	22.6612908689256
90	22.5348884585317
8	22.1825992994184
63	21.660494233083
14	21.4312212658681
40	21.346792592856
46	21.1505681996626
179	20.9695132343744
107	19.2545100958301
120	18.9332822083225
30	18.2962096459297
110	18.0817998602285
81	17.5594003412275
105	17.1215985619506
147	16.6593818031955
165	16.6048085540269
76	16.4327219878189
216	16.3979792224072
130	16.3761960598787
87	16.2831744700023
127	16.1163950295748
202	16.0019942591232
28	15.7653288940136
89	15.0869790047682
57	14.2166003229447
180	13.7814442418845
139	13.7705268273066
142	13.281219636662
214	13.2395969270378
171	13.0697490171931
101	12.8233378363201
18	12.6029800823861
41	12.5637283576271
158	12.2866571856761
125	12.1442882667691
97	12.0342325291161
82	11.792539413417
21	11.5939572191071
62	11.5517329960654
66	11.047176697203
113	10.5062360473746
80	9.81764998599445
51	9.46920083193923
19	9.37508695937268
159	9.19410462856102
143	9.13960623340889
4	9.07978004881492
33	8.78912677732177
133	8.43446924221285
79	8.06305200495487
86	7.76786205656479
61	7.59592743639205
52	7.55645561030522
31	7.49782065850653
98	7.48391033823235
169	6.96211271609647
58	6.93346102545879
44	6.84368153709061
35	6.79439795395464
212	6.72950513473253
222	6.54563541822974
54	6.52427445215693
83	6.36283188419651
26	6.28928316213358
217	6.23676977930055
136	5.82531141280716
55	5.66922101594959
20	5.52641571910261
195	5.34416015126138
67	5.34141721011617
149	5.10288316724515
73	4.76399171139976
190	4.72382269752163
11	4.4986750998623
167	4.4439336940032
129	4.4279045291094
96	4.08746394858209
162	3.8840393336882
71	3.60008011603133
9	3.55570114592174
92	3.3624828143955
160	3.27787677262468
77	3.11834610568878
60	3.09666979712123
112	3.06324490946517
37	2.94193234833273
99	2.921436331171
109	2.90133729160387
153	2.61759948212371
72	2.59991847826098
166	2.44749794184107
95	1.93779579034063
173	1.83534009440565
176	1.73561786908287
53	1.53057576908944
17	1.50461025957954
68	0.881784417615521
210	0.833397063626663
175	0.677734567003535
181	0.499094512975888
50	0.486836360242965
85	0.386101625776002
103	0.133462763956314
172	0.0672521355214351
94	0.0357544008250679
64	0.0279685487710141
121	0
