variable	mean_min_depth	no_of_nodes	mse_increase	node_purity_increase	no_of_trees	times_a_root	p_value
ASV_304	14.6455763630825	8404	0.00693594165602791	11.1355430387288	5742	0	0
ASV_305	21.9866567570312	835	1.62118921149537e-05	0.576349474512651	801	0	1
ASV_306	19.021804284699	3886	-0.000307547415610844	1.80076976243503	3191	0	1.12876652713957e-286
ASV_307	NA	0	0	0	0	0	1
ASV_308	19.610413727282	3046	0.000595068356470897	1.95246555362216	2628	0	9.4387359223431e-95
ASV_309	18.7181082343385	3862	0.000571312023500105	3.38040708023307	3264	0	5.26490181719907e-280
ASV_31	12.3559391613362	15279	0.00884008921491436	9.00987275005282	7778	0	0
ASV_310	22.1042747080922	749	-0.000761798140339391	0.959237369564746	717	0	1
ASV_311	NA	0	0	0	0	0	1
ASV_312	22.0591907401767	883	-5.76185933237607e-05	0.338808475588768	857	0	1
ASV_313	22.9638347040309	64	-3.52204750106205e-07	0.00330686279200147	64	0	1
ASV_314	NA	0	0	0	0	0	1
ASV_315	22.8975904152706	116	4.08474533440339e-06	0.0553802298656278	114	0	1
ASV_316	23.023499807087	7	0	1.82625567940103e-05	7	0	1
ASV_317	NA	0	0	0	0	0	1
ASV_318	22.9606265813788	50	-3.1240555938301e-05	0.033944281182279	50	0	1
ASV_319	22.8777797542898	118	1.8828697027607e-05	0.092763901452219	118	0	1
ASV_32	7.62965872677429	31075	0.0659583990892309	35.3359517897076	9623	42	0
ASV_320	22.0530097268758	850	5.61000029768384e-05	0.337886093805846	818	0	1
ASV_321	22.8516126307239	146	-0.000115082117633736	0.121388302064426	143	0	1
ASV_322	22.5582396588486	403	5.64391475716702e-05	0.32821855861446	401	0	1
ASV_323	23.0075386333638	14	0	0.017382792968675	14	0	1
ASV_324	17.5705240328967	5602	0.00146367066930298	2.56833296282107	4325	0	0
ASV_325	20.0359315260433	2784	0.000176451370537037	1.80182090475902	2457	0	2.52735850835402e-54
ASV_326	23.0065057569296	20	0	0.00244287015142767	20	0	1
ASV_327	17.7867244999492	5694	-0.0011883971639971	2.61641459156392	4382	0	0
ASV_328	22.998789237486	20	0	0.0259558759508305	20	0	1
ASV_329	17.596204609605	5024	0.00278746259768751	6.42652023293648	4015	0	0
ASV_33	20.4373123768911	2505	-0.000154340068784762	1.14112452677416	2207	0	4.88217245857756e-23
ASV_330	22.5547072799269	365	-4.24757573018697e-05	0.267463191880641	359	0	1
ASV_331	22.5882315768098	323	-0.000222995294370918	0.3756926703585	318	0	1
ASV_332	20.4429784140522	2142	-0.000283095527863806	1.6308893519805	1936	0	0.0171330271867881
ASV_333	21.0947031373744	1659	-0.000154885245125156	0.562352305567935	1525	0	1
ASV_334	21.3592398822215	1389	-6.45278125949235e-05	0.89655241479393	1302	0	1
ASV_335	22.6299558533861	323	-8.34969828237333e-05	0.318780104931033	320	0	1
ASV_336	21.0852071073205	1701	-0.000262096007096205	1.00871529034263	1578	0	0.999999999999998
ASV_337	18.8118704436999	3729	0.0017029236500107	4.36787994840285	3109	0	3.10466396638182e-244
ASV_338	21.5099334348665	1333	-0.000331245393128812	0.862262107141759	1261	0	1
