# >> Output from NodeLinkage.pl <<
# >> Input file 1: "Nodes-Similarities_network_data_no_network.tsv
# >> Input file 2: "network_data_no_network.tsv
# >> Clustering of nodes with the Average Linkage method
# >> Recovering classification at step: 513
# >> Running at date:  (mm,dd,yy) 4, 16, 2024, and time: 15:46:8,
# >> Silwood Park, Imperial College London, A.P-G.
# 
# >>1Node,  2ClusterId
# Partitions at Step/Threshold: 513 0.0702838827838828
"ASV_296"	1
"ASV_357"	1
"ASV_315"	1
"ASV_381"	1
"ASV_561"	1
"ASV_306"	1
"ASV_157"	1
"ASV_260"	1
"ASV_613"	1
"ASV_23"	1
"ASV_29"	1
"ASV_251"	1
"ASV_54"	1
"ASV_148"	1
"ASV_82"	1
"ASV_124"	1
"ASV_139"	1
"ASV_66"	1
"ASV_753"	2
"ASV_277"	2
"ASV_450"	2
"ASV_186"	2
"ASV_504"	2
"ASV_592"	2
"ASV_554"	2
"ASV_336"	2
"ASV_1219"	2
"ASV_572"	2
"ASV_600"	2
"ASV_936"	2
"ASV_1042"	2
"ASV_307"	2
"ASV_430"	2
"ASV_299"	2
"ASV_379"	2
"ASV_153"	2
"ASV_274"	2
"ASV_547"	2
"ASV_1071"	3
"ASV_395"	3
"ASV_33"	3
"ASV_994"	3
"ASV_237"	3
"ASV_20"	3
"ASV_269"	3
"ASV_14"	4
"ASV_45"	4
"ASV_16"	4
"ASV_9"	4
"ASV_229"	5
"ASV_1214"	5
"ASV_471"	5
"ASV_645"	5
"ASV_118"	5
"ASV_204"	5
"ASV_484"	5
"ASV_46"	5
"ASV_324"	5
"ASV_339"	6
"ASV_584"	7
"ASV_468"	7
"ASV_375"	7
"ASV_75"	7
"ASV_730"	8
"ASV_393"	8
"ASV_832"	8
"ASV_687"	8
"ASV_603"	8
"ASV_761"	8
"ASV_377"	8
"ASV_629"	8
"ASV_744"	8
"ASV_867"	8
"ASV_438"	8
"ASV_209"	8
"ASV_610"	8
"ASV_259"	8
"ASV_709"	8
"ASV_673"	8
"ASV_366"	8
"ASV_433"	8
"ASV_94"	8
"ASV_247"	8
"ASV_191"	8
"ASV_11"	9
"ASV_15"	9
"ASV_19"	9
"ASV_25"	9
"ASV_26"	9
"ASV_35"	9
"ASV_6"	9
"ASV_5"	9
"ASV_439"	10
"ASV_773"	10
"ASV_655"	10
"ASV_106"	10
"ASV_193"	11
"ASV_134"	11
"ASV_492"	11
"ASV_460"	11
"ASV_500"	11
"ASV_215"	11
"ASV_195"	11
"ASV_78"	11
"ASV_801"	11
"ASV_549"	11
"ASV_434"	11
"ASV_698"	11
"ASV_162"	11
"ASV_417"	11
"ASV_343"	11
"ASV_126"	11
"ASV_199"	11
"ASV_1149"	12
"ASV_721"	12
"ASV_550"	12
"ASV_617"	12
"ASV_844"	12
"ASV_582"	12
"ASV_792"	12
"ASV_405"	12
"ASV_426"	12
"partition_Class3"	12
"ASV_216"	12
"ASV_175"	13
"ASV_399"	13
"ASV_321"	13
"ASV_642"	13
"ASV_880"	13
"ASV_1353"	13
"ASV_1390"	13
"ASV_1202"	13
"ASV_1009"	13
"ASV_455"	13
"ASV_727"	13
"ASV_917"	13
"ASV_498"	13
"ASV_152"	13
"ASV_778"	13
"ASV_396"	13
"ASV_276"	13
"ASV_190"	13
"ASV_310"	13
"ASV_661"	13
"ASV_89"	13
"ASV_1448"	14
"ASV_1105"	14
"ASV_180"	14
"ASV_119"	14
"ASV_389"	14
"ASV_149"	14
"ASV_145"	14
"ASV_79"	14
"ASV_391"	15
"ASV_233"	15
"ASV_265"	15
"ASV_70"	15
"ASV_845"	16
"ASV_981"	16
"ASV_476"	16
"ASV_699"	16
"ASV_412"	16
"ASV_974"	16
"ASV_672"	16
"ASV_147"	16
"ASV_87"	17
"ASV_370"	17
"ASV_705"	17
"ASV_246"	17
"ASV_128"	18
"ASV_245"	18
"ASV_258"	18
"ASV_950"	18
"ASV_473"	18
"ASV_1075"	18
"ASV_609"	18
"ASV_544"	18
"ASV_562"	18
"ASV_491"	19
"ASV_143"	19
"ASV_680"	19
"partition_Class5"	20
"ASV_649"	20
"ASV_639"	20
"ASV_200"	20
"ASV_619"	21
"ASV_633"	21
"ASV_852"	21
"ASV_1109"	21
"ASV_697"	21
"ASV_573"	21
"ASV_445"	21
"ASV_240"	21
"ASV_163"	21
"ASV_758"	22
"ASV_295"	22
"ASV_568"	22
"ASV_406"	22
"ASV_508"	22
