# >> Output from NodeSimilarity.pl <<
# >> Input file: "starting_classes_network_data.tsv
# >> Jaccard and Tanimoto similarity between nodes in the network 
# >> Running at date:  (mm,dd,yy) 2, 20, 2024, and time: 20:51:40,
# >> Silwood Park, Imperial College London, A.P-G.
# >>1NodeA, 2NodeB, 3TanimotoCoeff, 4JaccardCoeff, 5SharedNeighs, 6NeighsA, 7NeighsB
ASV_8	ASV_199	0	0	0	43	3
ASV_8	ASV_354	0	0	0	43	1
ASV_8	ASV_157	0.0111381428121628	0.02	1	43	7
ASV_8	ASV_336	0	0	0	43	1
ASV_8	ASV_24	0	0	0	43	1
ASV_8	ASV_152	0	0	0	43	1
ASV_8	ASV_4	0.00423862785034206	0.02	1	43	7
ASV_8	ASV_698	0.00963010255852229	0.0217391304347826	1	43	3
ASV_8	ASV_42	0.0502059581910366	0.0625	3	43	5
ASV_8	ASV_195	0	0	0	43	7
ASV_8	ASV_126	0	0	0	43	4
ASV_8	ASV_520	0.0128129263047901	0.0227272727272727	1	43	1
ASV_8	ASV_212	0.012966959185224	0.0222222222222222	1	43	2
ASV_8	ASV_568	0.014216968689263	0.0434782608695652	2	43	3
ASV_8	ASV_82	0.0311265899418822	0.0609756097560976	5	43	39
ASV_8	ASV_121	0.00682728354160781	0.0217391304347826	1	43	3
ASV_8	ASV_1052	0.0116081018025041	0.0227272727272727	1	43	1
ASV_8	ASV_262	0.00594751480901388	0.02	1	43	7
ASV_8	ASV_469	0	0	0	43	3
ASV_8	ASV_661	0.055405125688642	0.0222222222222222	1	43	2
ASV_8	ASV_9	0.0194953702629394	0.0196078431372549	1	43	8
ASV_8	ASV_190	0.0173433675207374	0.0227272727272727	1	43	1
ASV_8	ASV_34	0.00230717273626105	0.0204081632653061	1	43	6
ASV_8	ASV_248	0.0120378425744031	0.0217391304347826	1	43	3
ASV_8	ASV_494	0.0263113676252449	0.0222222222222222	1	43	2
ASV_8	ASV_547	0	0	0	43	1
ASV_8	ASV_253	0	0	0	43	1
ASV_8	ASV_51	0	0	0	43	1
ASV_8	ASV_367	0	0	0	43	1
ASV_8	ASV_729	0	0	0	43	1
ASV_8	ASV_1241	0	0	0	43	1
ASV_8	ASV_381	0.0293362054149844	0.0689655172413793	4	43	15
ASV_8	ASV_164	0.033105661872557	0.0625	3	43	5
ASV_8	ASV_107	0.0784638268897301	0.0612244897959184	3	43	6
ASV_8	ASV_56	0	0	0	43	3
ASV_8	ASV_17	0.00386068326325866	0.0212765957446809	1	43	4
ASV_8	ASV_460	0	0	0	43	4
ASV_8	ASV_163	0.0236867888375028	0.0638297872340425	3	43	4
ASV_8	ASV_114	0	0	0	43	1
ASV_8	ASV_880	0.0396302646971063	0.0227272727272727	1	43	1
ASV_8	ASV_223	0	0	0	43	3
ASV_8	ASV_40	0	0	0	43	4
ASV_8	ASV_64	0	0	0	43	5
ASV_8	ASV_361	0.0337646921990934	0.0227272727272727	1	43	1
ASV_8	ASV_500	0	0	0	43	3
ASV_8	ASV_555	0	0	0	43	1
ASV_8	ASV_366	0.0538881374600135	0.0652173913043478	3	43	3
ASV_8	ASV_78	0	0	0	43	10
ASV_8	ASV_101	0	0	0	43	2
ASV_8	ASV_80	0.0105874840794084	0.02	1	43	7
ASV_8	ASV_311	0	0	0	43	4
ASV_8	ASV_844	0.0152950911201309	0.0222222222222222	1	43	2
ASV_8	ASV_681	0	0	0	43	1
ASV_8	ASV_95	0.00538825302954065	0.0227272727272727	1	43	1
ASV_8	partition_Class2	0	0	0	43	7
ASV_8	ASV_592	0	0	0	43	1
ASV_8	ASV_792	0.0154803884034035	0.0227272727272727	1	43	1
ASV_8	ASV_39	0	0	0	43	1
ASV_8	ASV_237	0	0	0	43	1
ASV_8	ASV_604	0	0	0	43	2
ASV_8	ASV_617	0.0154966827327893	0.0222222222222222	1	43	2
ASV_8	ASV_662	0.00575658110392217	0.0217391304347826	1	43	3
ASV_8	ASV_1083	0.0417583954268154	0.0444444444444444	2	43	2
ASV_8	ASV_597	0	0	0	43	1
ASV_8	ASV_509	0	0	0	43	3
ASV_8	ASV_216	0.0179223720389807	0.0508474576271186	3	43	16
ASV_8	ASV_709	0	0	0	43	2
ASV_8	ASV_654	0.0128093629311485	0.0227272727272727	1	43	1
ASV_8	ASV_287	0.0137254956051524	0.0227272727272727	1	43	1
ASV_8	ASV_588	0	0	0	43	1
ASV_8	ASV_1448	0.00831198810449819	0.0227272727272727	1	43	1
ASV_8	ASV_270	0	0	0	43	1
ASV_8	ASV_282	0	0	0	43	3
ASV_8	ASV_379	0.0229236721869467	0.0222222222222222	1	43	2
ASV_8	ASV_1266	0	0	0	43	3
ASV_8	ASV_29	0.0470492867373168	0.111111111111111	8	43	29
ASV_8	ASV_430	0.0104029617734978	0.0217391304347826	1	43	3
ASV_8	ASV_85	0	0	0	43	1
ASV_8	ASV_149	0	0	0	43	1
ASV_8	ASV_53	0	0	0	43	4
ASV_8	ASV_550	0.0172512822873944	0.0222222222222222	1	43	2
ASV_8	ASV_134	0	0	0	43	11
ASV_8	ASV_375	0	0	0	43	1
ASV_8	ASV_337	0.0211774860842695	0.0217391304347826	1	43	3
ASV_8	ASV_45	0	0	0	43	6
ASV_8	ASV_1202	0.0360074716925043	0.0227272727272727	1	43	1
ASV_8	ASV_1353	0.0404247892483935	0.0227272727272727	1	43	1
ASV_8	ASV_3	0.0131106548616408	0.0491803278688525	3	43	18
ASV_8	ASV_94	0	0	0	43	4
ASV_8	partition_Class5	0	0	0	43	3
ASV_8	ASV_556	0	0	0	43	2
