# >> Output from NodeLinkage.pl <<
# >> Input file 1: "Nodes-Similarities_starting_classes_network_data.tsv
# >> Input file 2: "starting_classes_network_data.tsv
# >> Clustering of nodes with the Average Linkage method
# >> Recovering classification at step: 214
# >> Running at date:  (mm,dd,yy) 2, 20, 2024, and time: 20:54:12,
# >> Silwood Park, Imperial College London, A.P-G.
# 
Step	Similarity	Density	DensityInt	DensityExt	NumNodesA	NumEdgesA	NumNodesB	NumEdgesB	NumNodesAB	NumEdgesAB	NumIntNodesA	NumIntNodesB	NumExtNodesA	NumExtNodesB	NumIntNodesAB	NumExtNodesAB	NumIntEdgesA	NumIntEdgesB	NumExtEdgesA	NumExtEdgesB	NumIntEdgesAB	NumExtEdgesAB	nodeA	nodeB	NcumInt	NcumExt	Ncum
128	0.268158381125511	0.180873883311965	0.0534055727554181	0.127468310556546	3	6	1	5	4	11	0	0	2	5	0	5	0	0	6	5	0	11	ASV_844	ASV_721	38	608	646
129	0.267151888929381	0.181905875056031	0.0534055727554181	0.128500302300613	1	2	1	2	2	4	0	0	2	2	0	3	0	0	2	2	0	4	ASV_165	ASV_212	38	608	646
130	0.265458718838528	0.181131881247981	0.0534055727554181	0.127726308492563	1	2	4	4	5	6	0	0	2	1	0	2	0	0	2	4	0	6	ASV_899	ASV_1387	38	608	646
131	0.262418868734705	0.176819630031705	0.0534055727554181	0.123414057276287	6	6	2	6	8	12	0	0	1	4	0	4	0	0	6	6	0	12	ASV_936	ASV_753	38	608	646
132	0.261895165355019	0.178367617647804	0.0549535603715171	0.123414057276287	1	1	1	7	2	7	0	0	1	7	2	6	0	0	1	7	1	6	ASV_339	ASV_554	39	607	646
133	0.259968135910593	0.178496616615813	0.0549535603715171	0.123543056244295	1	2	2	3	3	5	0	0	2	2	0	3	0	0	2	3	0	5	ASV_604	ASV_329	39	607	646
134	0.258979929373279	0.178625615583821	0.0549535603715171	0.123672055212304	2	3	1	2	3	5	0	0	2	2	0	3	0	0	3	2	0	5	ASV_367	ASV_120	39	607	646
135	0.257533485266264	0.177077627967722	0.0549535603715171	0.122124067596204	6	6	1	2	7	8	0	0	1	2	0	2	0	0	6	2	0	8	ASV_50	ASV_495	39	607	646
136	0.257499734824608	0.177593623839755	0.0570175438596492	0.120576079980105	2	2	1	3	3	3	0	0	1	3	3	1	0	0	2	3	2	1	ASV_62	ASV_13	41	605	646
137	0.25735876036926	0.178819114035833	0.0590815273477813	0.119737586688052	2	5	1	8	3	11	0	0	3	8	3	6	0	0	5	8	2	9	ASV_295	ASV_144	43	603	646
138	0.256816491738512	0.180367101651932	0.0606295149638804	0.119737586688052	1	1	1	4	2	4	0	0	1	4	2	3	0	0	1	4	1	3	ASV_181	ASV_422	44	602	646
139	0.256657212965683	0.179980104747908	0.0606295149638804	0.119350589784027	3	3	1	2	4	5	0	0	1	2	0	2	0	0	3	2	0	5	ASV_633	ASV_46	44	602	646
140	0.256624376907538	0.181528092364007	0.0621775025799795	0.119350589784027	1	2	1	1	2	2	0	0	2	1	2	1	0	0	2	1	1	1	ASV_257	ASV_354	45	601	646
141	0.254614422559719	0.184602567768203	0.0652734778121776	0.119329089956026	2	6	1	10	3	14	2	0	4	10	3	9	1	0	5	10	3	11	ASV_126	ASV_78	47	599	646
142	0.253894485281035	0.183893073444158	0.0652734778121776	0.11861959563198	15	17	1	2	16	19	0	0	3	2	0	4	0	0	17	2	0	19	ASV_396	ASV_167	47	599	646
143	0.253144858308438	0.184022072412166	0.0652734778121776	0.118748594599988	1	2	2	3	3	5	0	0	2	2	0	3	0	0	2	3	0	5	ASV_47	ASV_549	47	599	646
144	0.252606545166816	0.184615467665004	0.0642414860681116	0.120373981596892	1	6	2	13	3	19	0	2	6	10	2	12	0	1	6	12	1	18	ASV_613	ASV_793	47	599	646
145	0.252576364121567	0.186163455281103	0.0657894736842107	0.120373981596892	1	2	1	1	2	2	0	0	2	1	2	1	0	0	2	1	1	1	ASV_143	ASV_115	48	598	646
146	0.251320662776623	0.185737758686676	0.0657894736842107	0.119948285002465	16	19	1	2	17	21	0	0	4	2	0	5	0	0	19	2	0	21	ASV_396	ASV_1083	48	598	646
147	0.246932396407981	0.187285746302775	0.0673374613003098	0.119948285002465	1	7	1	1	2	7	0	0	7	1	2	6	0	0	7	1	1	6	ASV_89	ASV_805	49	597	646
148	0.241136049560882	0.189091731854891	0.0673374613003098	0.121754270554581	1	2	1	12	2	14	0	0	2	12	0	12	0	0	2	12	0	14	ASV_222	ASV_315	49	597	646
149	0.240993652155041	0.188575735982858	0.0673374613003098	0.121238274682548	7	8	1	2	8	10	0	0	2	2	0	3	0	0	8	2	0	10	ASV_50	ASV_117	49	597	646
150	0.240967729582308	0.189613591316379	0.0777605779153768	0.111853013401002	3	24	3	14	6	29	3	0	12	8	6	11	2	0	22	14	11	18	ASV_134	ASV_460	58	588	646
151	0.239168379460902	0.192202952419672	0.080856553147575	0.111346399272097	2	7	1	10	3	15	2	0	5	10	3	11	1	0	6	10	3	12	ASV_698	ASV_215	60	586	646
152	0.239151092391271	0.193750940035771	0.0824045407636741	0.111346399272097	1	1	1	6	2	6	0	0	1	6	2	5	0	0	1	6	1	5	ASV_270	ASV_45	61	585	646
153	0.233292790826663	0.193234944163738	0.081888544891641	0.111346399272097	1	1	3	9	4	9	0	3	1	6	4	5	0	3	1	6	4	5	ASV_283	partition_Class6	62	584	646
154	0.233271296948327	0.19295114643412	0.0818885448916411	0.111062601542478	17	21	1	2	18	23	0	0	5	2	0	6	0	0	21	2	0	23	ASV_396	ASV_803	62	584	646
155	0.233162183667544	0.194499134050219	0.0834365325077401	0.111062601542478	1	5	1	2	2	6	0	0	5	2	2	5	0	0	5	2	1	5	ASV_42	ASV_864	63	583	646
156	0.232576116164085	0.195015129922252	0.0834365325077401	0.111578597414511	1	3	2	5	3	8	0	0	3	3	0	4	0	0	3	5	0	8	ASV_307	ASV_430	63	583	646
157	0.228516308809267	0.195531125794285	0.0839525283797732	0.111578597414511	1	2	2	2	3	3	0	2	2	1	3	1	0	1	2	1	2	1	ASV_52	ASV_578	64	582	646
158	0.228038361022991	0.197079113410384	0.0855005159958722	0.111578597414511	1	1	1	6	2	6	0	0	1	6	2	5	0	0	1	6	1	5	ASV_105	ASV_61	65	581	646
159	0.228015729309059	0.194524933843821	0.0855005159958722	0.109024417847948	3	3	2	7	5	10	0	0	1	5	0	5	0	0	3	7	0	10	ASV_1075	ASV_494	65	581	646
160	0.227188074543454	0.196975914235977	0.0870485036119713	0.109927410624006	1	3	1	6	2	8	0	0	3	6	2	6	0	0	3	6	1	7	ASV_662	ASV_347	66	580	646
161	0.223505752539704	0.205057320172965	0.0885964912280704	0.116460828944894	1	27	1	16	2	42	0	0	27	16	2	34	0	0	27	16	1	41	partition_Class3	ASV_216	67	579	646
162	0.223440707122103	0.205573316044998	0.0906604747162025	0.114912841328795	1	6	2	2	3	6	0	0	6	1	3	4	0	0	6	2	2	4	ASV_486	ASV_597	69	577	646
163	0.222991560360788	0.204412325332924	0.0906604747162025	0.113751850616721	3	12	1	15	4	27	0	0	6	15	0	18	0	0	12	15	0	27	ASV_221	ASV_381	69	577	646
164	0.221782659571471	0.204102727809704	0.0906604747162025	0.113442253093501	1	4	3	4	4	8	0	0	4	2	0	5	0	0	4	4	0	8	ASV_38	ASV_733	69	577	646
165	0.22172859271069	0.203522232453667	0.0906604747162025	0.112861757737464	5	6	1	3	6	9	0	0	2	3	0	4	0	0	6	3	0	9	ASV_899	ASV_1266	69	577	646
166	0.21981713478782	0.2040382283257	0.0911764705882356	0.112861757737464	1	1	2	7	3	7	0	2	1	6	3	5	0	1	1	6	2	5	ASV_95	ASV_1448	70	576	646
167	0.219614654145185	0.204001371477698	0.0932404540763677	0.11076091740133	2	4	1	9	3	11	0	0	2	9	3	7	0	0	4	9	2	9	ASV_379	ASV_274	72	574	646
168	0.218637507816745	0.203549875089669	0.0932404540763677	0.110309421013301	18	23	1	3	19	26	0	0	6	3	0	8	0	0	23	3	0	26	ASV_396	ASV_366	72	574	646
169	0.218403539377245	0.202698481900814	0.0932404540763677	0.109458027824446	2	12	2	7	4	19	0	0	9	5	0	10	0	0	12	7	0	19	ASV_164	ASV_299	72	574	646
170	0.218354711177593	0.202408234222796	0.0932404540763677	0.109167780146428	2	6	1	1	3	7	0	0	4	1	0	4	0	0	6	1	0	7	ASV_259	ASV_152	72	574	646
171	0.218084997333334	0.202924230094829	0.0937564499484007	0.109167780146428	2	11	1	1	3	11	2	0	10	1	3	9	1	0	10	1	2	9	ASV_6	ASV_136	73	573	646
172	0.216953434551952	0.203053229062837	0.0937564499484007	0.109296779114436	2	4	1	2	3	6	0	0	3	2	0	4	0	0	4	2	0	6	ASV_165	ASV_272	73	573	646
173	0.215938777307103	0.204601216678936	0.0953044375644998	0.109296779114436	1	1	1	6	2	6	0	0	1	6	2	5	0	0	1	6	1	5	ASV_24	ASV_34	74	572	646
174	0.215506196380416	0.203937793414894	0.0953044375644998	0.108633355850394	8	12	1	4	9	16	0	0	4	4	0	7	0	0	12	4	0	16	ASV_936	ASV_392	74	572	646
175	0.215195214785527	0.205485781030993	0.0968524251805989	0.108633355850394	1	1	1	9	2	9	0	0	1	9	2	8	0	0	1	9	1	8	ASV_824	ASV_19	75	571	646
176	0.213500575607596	0.205485781030993	0.0991744066047475	0.106311374426245	3	3	1	6	4	6	0	0	1	6	4	3	0	0	3	6	3	3	ASV_271	ASV_60	78	568	646
177	0.212786666430135	0.207033768647092	0.100722394220847	0.106311374426245	1	4	1	4	2	7	0	0	4	4	2	6	0	0	4	4	1	6	ASV_218	ASV_201	79	567	646
178	0.212072635771549	0.206337174219847	0.100722394220847	0.105614779999	4	11	1	3	5	14	0	0	5	3	0	7	0	0	11	3	0	14	ASV_844	ASV_609	79	567	646
179	0.210709595220568	0.205821178347814	0.100206398348814	0.105614779999	3	9	1	6	4	14	3	0	6	6	4	10	3	0	6	6	4	10	ASV_376	ASV_11	80	566	646
180	0.208005840853525	0.206337174219847	0.102270381836946	0.104066792382901	2	2	1	16	3	16	0	0	1	16	3	14	0	0	2	16	2	14	ASV_917	ASV_26	82	564	646
181	0.205981772764137	0.203863912187762	0.102270381836946	0.101593530350816	19	26	2	6	21	32	0	0	8	4	0	11	0	0	26	6	0	32	ASV_396	ASV_337	82	564	646
182	0.203312232248913	0.204379908059795	0.104334365325078	0.100045542734717	2	2	1	7	3	7	0	0	1	7	3	5	0	0	2	7	2	5	ASV_242	partition_Class2	84	562	646
183	0.202829039098818	0.205540898771869	0.104334365325078	0.101206533446791	1	2	1	1	2	3	0	0	2	1	0	2	0	0	2	1	0	3	ASV_369	ASV_264	84	562	646
184	0.202141309301227	0.206056894643902	0.104850361197111	0.101206533446791	2	4	1	3	3	6	2	0	3	3	3	4	1	0	3	3	2	4	ASV_108	ASV_248	85	561	646
185	0.199841338314766	0.206167465187909	0.104850361197111	0.101317103990798	1	6	4	6	5	12	0	0	6	3	0	7	0	0	6	6	0	12	ASV_245	ASV_32	85	561	646
186	0.198603292607105	0.203445419431808	0.104850361197111	0.0985950582346965	3	8	9	16	12	24	0	0	4	7	0	10	0	0	8	16	0	24	ASV_307	ASV_936	85	561	646
187	0.198182478355138	0.201304036562871	0.104850361197111	0.0964536753657595	2	8	5	10	7	18	0	0	6	5	0	10	0	0	8	10	0	18	ASV_950	ASV_1075	85	561	646
188	0.19731447041014	0.20285202417897	0.10639834881321	0.0964536753657595	1	3	1	4	2	6	0	0	3	4	2	5	0	0	3	4	1	5	ASV_469	ASV_94	86	560	646
189	0.196425682978533	0.202662319814252	0.106140350877193	0.096521968937058	3	19	1	8	4	27	2	0	12	8	2	17	1	0	18	8	1	26	ASV_613	ASV_66	86	560	646
190	0.19624589137437	0.202855818266264	0.106140350877193	0.0967154673890703	6	9	1	1	7	10	0	0	4	1	0	4	0	0	9	1	0	10	ASV_899	ASV_228	86	560	646
191	0.195973572285104	0.203371814138297	0.108204334365325	0.0951674797729713	2	2	1	8	3	8	0	0	1	8	3	6	0	0	2	8	2	6	ASV_764	ASV_296	88	558	646
192	0.193812447788013	0.204145807946347	0.110526315789474	0.0936194921568722	3	4	1	4	4	5	0	0	2	4	4	2	0	0	4	4	3	2	ASV_256	ASV_53	91	555	646
193	0.192246313476225	0.205030372298403	0.110526315789474	0.0945040565089288	1	4	1	4	2	8	0	0	4	4	0	7	0	0	4	4	0	8	ASV_72	ASV_81	91	555	646
194	0.1915751340853	0.2049787727112	0.110526315789474	0.0944524569217255	1	3	3	5	4	8	0	0	3	3	0	5	0	0	3	5	0	8	ASV_170	ASV_604	91	555	646
195	0.189684714838955	0.206924507145325	0.120643520566122	0.0862809865792026	4	20	4	27	8	35	4	0	8	18	8	18	3	0	17	27	15	20	ASV_509	ASV_221	103	543	646
196	0.188995778567571	0.208144133751948	0.122707504054254	0.085436629697694	2	12	1	5	3	15	0	0	11	5	3	13	0	0	12	5	2	13	ASV_59	ASV_421	105	541	646
197	0.180693525908541	0.208660129623981	0.123223499926287	0.085436629697694	2	2	1	5	3	6	2	0	1	5	3	4	1	0	1	5	2	4	ASV_114	ASV_97	106	540	646
198	0.179037912367652	0.209821120336056	0.125545481350435	0.0842756389856197	3	6	1	3	4	6	0	0	4	3	4	3	0	0	6	3	3	3	ASV_165	ASV_223	109	537	646
199	0.178161232934918	0.209756620852051	0.125545481350435	0.0842111395016156	5	7	1	2	6	9	0	0	3	2	0	4	0	0	7	2	0	9	ASV_562	ASV_801	109	537	646
200	0.175117782336282	0.210272616724084	0.126061477222468	0.0842111395016156	2	3	1	8	3	10	2	0	2	8	3	8	1	0	2	8	2	8	ASV_88	ASV_41	110	536	646
201	0.174110712975914	0.208220918851953	0.125287483414419	0.0829334354375338	2	3	3	14	5	15	0	3	2	9	5	7	0	3	3	11	5	10	ASV_343	ASV_126	112	534	646
202	0.172990629815589	0.209400337988029	0.127351466902551	0.0820488710854772	2	8	1	3	3	9	0	0	7	3	3	7	0	0	8	3	2	7	ASV_72	ASV_282	114	532	646
203	0.172096144613155	0.20927133902002	0.127351466902551	0.081919872117469	5	10	1	5	6	15	0	0	6	5	0	10	0	0	10	5	0	15	ASV_375	ASV_388	114	532	646
204	0.171771012178703	0.209529336956037	0.127609464838567	0.081919872117469	3	7	1	7	4	13	3	0	5	7	4	10	2	0	5	7	3	10	ASV_242	ASV_4	115	531	646
205	0.170015997868152	0.210561328700103	0.129931446262716	0.0806298824373864	1	11	3	5	4	13	0	0	11	3	4	10	0	0	11	5	3	10	ASV_2	ASV_367	118	528	646
206	0.169441603900466	0.211421827698464	0.129828247088309	0.081593580610154	4	27	1	9	5	36	2	0	17	9	2	21	1	0	26	9	1	35	ASV_613	ASV_357	118	528	646
207	0.166038119258219	0.21167982563448	0.130086245024326	0.081593580610154	3	6	1	1	4	6	3	0	4	1	4	3	2	0	4	1	3	3	partition_Class5	ASV_530	119	527	646
208	0.165123905497246	0.212239798427425	0.130602240896359	0.0816375575310659	2	10	1	6	3	15	2	0	8	6	3	11	1	0	9	6	2	13	ASV_128	ASV_107	120	526	646
209	0.164459173359779	0.217035155897899	0.132666224384491	0.0843689315134074	2	38	1	39	3	75	0	0	27	39	3	48	0	0	38	39	2	73	ASV_251	ASV_82	122	524	646
210	0.159218883373944	0.216261162089849	0.131892230576442	0.0843689315134074	2	6	2	2	4	7	2	2	5	1	4	4	1	1	5	1	3	4	ASV_469	ASV_257	123	523	646
211	0.15007452370664	0.217606720556151	0.13498820580864	0.0826185147475107	2	8	1	11	3	17	2	0	5	11	3	13	1	0	7	11	3	14	ASV_544	ASV_14	125	521	646
212	0.148686523090141	0.216345397313403	0.135762199616689	0.0805831976967138	2	9	2	6	4	13	2	0	8	4	4	9	1	0	8	6	3	10	ASV_824	ASV_121	127	519	646
213	0.14579539293259	0.217583787406283	0.138238979802448	0.0793448076038345	4	8	1	8	5	12	0	0	5	8	5	8	0	0	8	8	4	8	ASV_170	ASV_9	131	515	646
214	0.142012734652474	0.222116488644673	0.142624944714729	0.0794915439299439	3	75	1	29	4	101	3	0	48	29	4	60	2	0	73	29	5	96	ASV_251	ASV_29	134	512	646
