"#ASV_A"	"ASV_B"	"Interaction"	"Type"
"ASV_25"	"ASV_216"	2	1
NA	"ASV_25"	NA	2
NA	"ASV_25"	NA	2
"ASV_25"	"ASV_221"	1	1
NA	"ASV_25"	NA	2
"ASV_25"	"ASV_26"	1	1
"ASV_25"	"ASV_260"	2	1
NA	"ASV_25"	NA	2
NA	"ASV_25"	NA	2
NA	"ASV_25"	NA	2
NA	"ASV_25"	NA	2
"ASV_25"	"ASV_381"	2	1
NA	"ASV_25"	NA	1
"ASV_25"	"ASV_41"	1	1
NA	"ASV_25"	NA	1
NA	"ASV_25"	NA	1
NA	"ASV_25"	NA	1
"ASV_25"	"ASV_61"	1	1
"ASV_25"	"ASV_613"	2	1
NA	"ASV_25"	NA	1
NA	"ASV_250"	NA	1
NA	"ASV_250"	NA	1
"ASV_251"	"ASV_259"	1	1
"ASV_251"	"ASV_260"	1	1
"ASV_251"	"ASV_296"	1	1
"ASV_251"	"ASV_306"	1	1
"ASV_251"	"ASV_315"	1	1
"ASV_251"	"ASV_357"	1	1
"ASV_251"	"ASV_450"	1	1
"ASV_251"	"ASV_554"	1	1
"ASV_251"	"ASV_561"	1	1
"ASV_251"	"ASV_613"	1	1
"ASV_251"	"ASV_709"	1	1
"ASV_251"	"ASV_793"	1	1
NA	"ASV_252"	NA	1
NA	"ASV_252"	NA	1
NA	"ASV_252"	NA	1
NA	"ASV_252"	NA	1
NA	"ASV_252"	NA	1
NA	"ASV_255"	NA	1
NA	"ASV_256"	NA	1
NA	"ASV_256"	NA	1
NA	"ASV_256"	NA	1
"ASV_257"	"ASV_354"	1	1
"ASV_257"	"ASV_469"	1	1
"ASV_258"	"ASV_337"	1	1
"ASV_259"	"ASV_450"	1	1
NA	"ASV_259"	NA	1
NA	"ASV_26"	NA	1
NA	"ASV_26"	NA	1
"ASV_26"	"ASV_117"	2	1
"ASV_26"	"ASV_121"	1	1
NA	"ASV_26"	NA	2
NA	"ASV_26"	NA	2
NA	"ASV_26"	NA	1
NA	"ASV_26"	NA	2
NA	"ASV_26"	NA	1
NA	"ASV_26"	NA	2
NA	"ASV_26"	NA	1
"ASV_26"	"ASV_29"	2	1
"ASV_26"	"ASV_306"	2	1
NA	"ASV_26"	NA	1
"ASV_26"	"ASV_37"	1	1
NA	"ASV_26"	NA	2
NA	"ASV_26"	NA	1
NA	"ASV_26"	NA	2
NA	"ASV_26"	NA	1
"ASV_26"	"ASV_45"	1	1
NA	"ASV_26"	NA	2
NA	"ASV_26"	NA	1
NA	"ASV_26"	NA	1
"ASV_26"	"ASV_554"	2	1
"ASV_26"	"ASV_61"	1	1
NA	"ASV_26"	NA	2
"ASV_26"	"ASV_729"	1	1
"ASV_26"	"ASV_80"	2	1
NA	"ASV_26"	NA	1
"ASV_26"	"ASV_88"	1	1
"ASV_26"	"ASV_917"	2	1
"ASV_260"	"ASV_1266"	1	1
"ASV_260"	"ASV_1368"	1	1
"ASV_260"	"ASV_1387"	1	1
"ASV_260"	"ASV_392"	1	1
"ASV_260"	"ASV_547"	1	1
"ASV_260"	"ASV_899"	1	1
"ASV_262"	"ASV_297"	1	1
"ASV_262"	"ASV_346"	1	1
"ASV_262"	"ASV_588"	1	1
NA	"ASV_264"	NA	1
NA	"ASV_265"	NA	1
NA	"ASV_265"	NA	1
NA	"ASV_265"	NA	1
NA	"ASV_265"	NA	1
NA	"ASV_267"	NA	1
NA	"ASV_267"	NA	1
NA	"ASV_267"	NA	1
NA	"ASV_268"	NA	1
NA	"ASV_268"	NA	1
NA	"ASV_27"	NA	2
NA	"ASV_27"	NA	1
NA	"ASV_27"	NA	1
"ASV_27"	"ASV_169"	1	1
"ASV_27"	"ASV_199"	1	1
NA	"ASV_27"	NA	1
"ASV_27"	"ASV_283"	1	1
NA	"ASV_27"	NA	1
NA	"ASV_27"	NA	1
NA	"ASV_27"	NA	1
"ASV_27"	"ASV_78"	1	1
NA	"ASV_270"	NA	1
NA	"ASV_270"	NA	1
NA	"ASV_271"	NA	1
NA	"ASV_274"	NA	1
NA	"ASV_274"	NA	1
NA	"ASV_274"	NA	1
"ASV_274"	"ASV_366"	1	1
"ASV_274"	"ASV_379"	1	1
NA	"ASV_274"	NA	1
NA	"ASV_274"	NA	1
NA	"ASV_274"	NA	1
NA	"ASV_274"	NA	1
"ASV_274"	"ASV_561"	1	1
NA	"ASV_274"	NA	1
NA	"ASV_274"	NA	1
NA	"ASV_274"	NA	1
NA	"ASV_274"	NA	1
"ASV_277"	"ASV_315"	1	1
"ASV_278"	"ASV_326"	1	1
NA	"ASV_278"	NA	1
"ASV_278"	"ASV_598"	1	1
NA	"ASV_278"	NA	1
NA	"ASV_28"	NA	1
NA	"ASV_28"	NA	1
NA	"ASV_28"	NA	1
NA	"ASV_28"	NA	1
NA	"ASV_28"	NA	1
NA	"ASV_28"	NA	1
NA	"ASV_28"	NA	1
NA	"ASV_28"	NA	1
NA	"ASV_28"	NA	1
NA	"ASV_28"	NA	2
NA	"ASV_28"	NA	1
NA	"ASV_28"	NA	1
NA	"ASV_28"	NA	1
NA	"ASV_28"	NA	2
NA	"ASV_28"	NA	1
NA	"ASV_28"	NA	1
NA	"ASV_28"	NA	1
NA	"ASV_28"	NA	1
NA	"ASV_28"	NA	1
NA	"ASV_288"	NA	1
NA	"ASV_288"	NA	1
NA	"ASV_289"	NA	1
NA	"ASV_29"	NA	1
NA	"ASV_29"	NA	1
"ASV_29"	"ASV_116"	1	1
"ASV_29"	"ASV_123"	1	1
"ASV_29"	"ASV_124"	1	1
"ASV_29"	"ASV_139"	1	1
"ASV_29"	"ASV_144"	1	1
"ASV_29"	"ASV_148"	1	1
NA	"ASV_29"	NA	2
NA	"ASV_29"	NA	1
NA	"ASV_29"	NA	1
NA	"ASV_29"	NA	2
"ASV_29"	"ASV_248"	2	1
"ASV_29"	"ASV_251"	1	1
"ASV_29"	"ASV_260"	1	1
NA	"ASV_29"	NA	1
"ASV_29"	"ASV_274"	1	1
NA	"ASV_29"	NA	1
NA	"ASV_29"	NA	1
"ASV_29"	"ASV_295"	1	1
"ASV_29"	"ASV_299"	1	1
NA	"ASV_29"	NA	1
NA	"ASV_29"	NA	1
NA	"ASV_29"	NA	2
NA	"ASV_29"	NA	1
NA	"ASV_29"	NA	1
NA	"ASV_29"	NA	1
NA	"ASV_29"	NA	1
"ASV_29"	"ASV_433"	1	1
NA	"ASV_29"	NA	1
"ASV_29"	"ASV_45"	2	1
"ASV_29"	"ASV_450"	1	1
NA	"ASV_29"	NA	1
"ASV_29"	"ASV_494"	1	1
NA	"ASV_29"	NA	1
"ASV_29"	"ASV_504"	1	1
NA	"ASV_29"	NA	1
NA	"ASV_29"	NA	1
NA	"ASV_29"	NA	1
"ASV_29"	"ASV_54"	1	1
"ASV_29"	"ASV_554"	1	1
"ASV_29"	"ASV_56"	1	1
"ASV_29"	"ASV_568"	1	1
NA	"ASV_29"	NA	1
NA	"ASV_29"	NA	1
NA	"ASV_29"	NA	1
"ASV_29"	"ASV_613"	1	1
NA	"ASV_29"	NA	1
"ASV_29"	"ASV_66"	1	1
NA	"ASV_29"	NA	1
NA	"ASV_29"	NA	1
"ASV_29"	"ASV_721"	1	1
NA	"ASV_29"	NA	1
NA	"ASV_29"	NA	1
"ASV_29"	"ASV_82"	1	1
"ASV_29"	"ASV_864"	1	1
NA	"ASV_29"	NA	1
NA	"ASV_29"	NA	1
NA	"ASV_29"	NA	1
"ASV_29"	"ASV_97"	2	1
NA	"ASV_290"	NA	1
NA	"ASV_290"	NA	1
NA	"ASV_292"	NA	1
"ASV_296"	"ASV_463"	1	1
"ASV_296"	"ASV_764"	1	1
NA	"ASV_298"	NA	1
NA	"ASV_298"	NA	1
NA	"ASV_298"	NA	1
NA	"ASV_298"	NA	1
"ASV_299"	"ASV_315"	1	1
"ASV_299"	"ASV_381"	1	1
NA	"ASV_299"	NA	1
"ASV_3"	"ASV_1063"	2	1
NA	"ASV_3"	NA	2
"ASV_3"	"ASV_11"	1	1
NA	"ASV_3"	NA	1
NA	"ASV_3"	NA	2
"ASV_3"	"ASV_1266"	2	1
"ASV_3"	"ASV_139"	2	1
"ASV_3"	"ASV_15"	1	1
NA	"ASV_3"	NA	2
NA	"ASV_3"	NA	1
NA	"ASV_3"	NA	1
"ASV_3"	"ASV_216"	2	1
NA	"ASV_3"	NA	1
"ASV_3"	"ASV_25"	1	1
NA	"ASV_3"	NA	1
NA	"ASV_3"	NA	1
NA	"ASV_3"	NA	2
NA	"ASV_3"	NA	2
"ASV_3"	"ASV_346"	2	1
NA	"ASV_3"	NA	1
NA	"ASV_3"	NA	1
"ASV_3"	"ASV_39"	2	1
"ASV_3"	"ASV_445"	2	1
NA	"ASV_3"	NA	1
NA	"ASV_3"	NA	2
"ASV_3"	"ASV_7"	1	1
NA	"ASV_3"	NA	1
"ASV_3"	"ASV_728"	2	1
NA	"ASV_3"	NA	2
"ASV_3"	"ASV_82"	2	1
NA	"ASV_3"	NA	1
"ASV_3"	"ASV_94"	2	1
NA	"ASV_30"	NA	1
NA	"ASV_30"	NA	1
NA	"ASV_30"	NA	1
NA	"ASV_30"	NA	1
NA	"ASV_30"	NA	1
NA	"ASV_30"	NA	1
NA	"ASV_30"	NA	2
NA	"ASV_30"	NA	1
NA	"ASV_30"	NA	1
NA	"ASV_30"	NA	1
NA	"ASV_30"	NA	1
NA	"ASV_30"	NA	1
NA	"ASV_30"	NA	1
NA	"ASV_30"	NA	1
NA	"ASV_30"	NA	1
NA	"ASV_30"	NA	1
NA	"ASV_30"	NA	1
NA	"ASV_302"	NA	1
NA	"ASV_302"	NA	1
NA	"ASV_306"	NA	1
NA	"ASV_306"	NA	1
"ASV_31"	"ASV_116"	2	1
NA	"ASV_31"	NA	2
NA	"ASV_31"	NA	2
NA	"ASV_31"	NA	1
NA	"ASV_31"	NA	1
NA	"ASV_31"	NA	1
"ASV_31"	"ASV_34"	1	1
"ASV_31"	"ASV_40"	1	1
NA	"ASV_31"	NA	1
NA	"ASV_31"	NA	2
NA	"ASV_31"	NA	1
NA	"ASV_31"	NA	1
"ASV_31"	"ASV_555"	1	1
NA	"ASV_31"	NA	1
NA	"ASV_31"	NA	1
"ASV_311"	"ASV_376"	1	1
"ASV_311"	"ASV_540"	1	1
"ASV_315"	"ASV_381"	1	1
"ASV_315"	"ASV_450"	1	1
"ASV_315"	"ASV_561"	1	1
NA	"ASV_32"	NA	1
NA	"ASV_32"	NA	1
NA	"ASV_32"	NA	1
NA	"ASV_32"	NA	2
"ASV_32"	"ASV_262"	2	1
NA	"ASV_32"	NA	2
NA	"ASV_32"	NA	1
NA	"ASV_32"	NA	1
"ASV_32"	"ASV_34"	1	1
NA	"ASV_32"	NA	1
NA	"ASV_32"	NA	2
NA	"ASV_32"	NA	1
NA	"ASV_32"	NA	1
NA	"ASV_32"	NA	1
NA	"ASV_32"	NA	1
NA	"ASV_32"	NA	1
NA	"ASV_32"	NA	1
NA	"ASV_32"	NA	1
NA	"ASV_32"	NA	1
NA	"ASV_32"	NA	1
NA	"ASV_32"	NA	1
NA	"ASV_324"	NA	1
NA	"ASV_325"	NA	1
"ASV_326"	"ASV_381"	2	1
"ASV_326"	"ASV_598"	1	1
"ASV_326"	"ASV_605"	1	1
"ASV_326"	"ASV_706"	1	1
"ASV_326"	"ASV_733"	1	1
"ASV_326"	"ASV_978"	1	1
NA	"ASV_327"	NA	1
NA	"ASV_33"	NA	1
NA	"ASV_33"	NA	1
NA	"ASV_33"	NA	1
"ASV_339"	"ASV_554"	1	1
NA	"ASV_34"	NA	1
NA	"ASV_34"	NA	1
NA	"ASV_34"	NA	1
NA	"ASV_34"	NA	1
NA	"ASV_34"	NA	1
"ASV_34"	"ASV_245"	2	1
NA	"ASV_34"	NA	1
NA	"ASV_34"	NA	1
NA	"ASV_34"	NA	1
NA	"ASV_34"	NA	1
"ASV_340"	"ASV_710"	1	1
"ASV_347"	"ASV_376"	1	1
"ASV_347"	"ASV_662"	1	1
NA	"ASV_35"	NA	1
NA	"ASV_35"	NA	1
NA	"ASV_35"	NA	1
NA	"ASV_35"	NA	1
NA	"ASV_35"	NA	1
NA	"ASV_35"	NA	1
NA	"ASV_35"	NA	1
NA	"ASV_35"	NA	2
NA	"ASV_35"	NA	2
NA	"ASV_35"	NA	1
NA	"ASV_35"	NA	2
NA	"ASV_35"	NA	1
NA	"ASV_35"	NA	1
NA	"ASV_35"	NA	1
NA	"ASV_35"	NA	2
NA	"ASV_35"	NA	1
NA	"ASV_35"	NA	1
NA	"ASV_35"	NA	1
NA	"ASV_35"	NA	1
"ASV_357"	"ASV_554"	1	1
NA	"ASV_36"	NA	2
NA	"ASV_36"	NA	1
NA	"ASV_36"	NA	1
NA	"ASV_36"	NA	1
NA	"ASV_36"	NA	1
NA	"ASV_36"	NA	1
NA	"ASV_37"	NA	2
NA	"ASV_37"	NA	1
NA	"ASV_37"	NA	1
NA	"ASV_37"	NA	1
NA	"ASV_37"	NA	1
NA	"ASV_37"	NA	1
NA	"ASV_37"	NA	1
NA	"ASV_37"	NA	1
NA	"ASV_37"	NA	1
NA	"ASV_37"	NA	1
NA	"ASV_37"	NA	1
NA	"ASV_37"	NA	1
NA	"ASV_37"	NA	1
NA	"ASV_37"	NA	1
"ASV_37"	"ASV_347"	1	1
NA	"ASV_37"	NA	1
"ASV_37"	"ASV_376"	1	1
"ASV_37"	"ASV_421"	1	1
"ASV_37"	"ASV_422"	1	1
NA	"ASV_37"	NA	1
NA	"ASV_37"	NA	1
"ASV_37"	"ASV_486"	1	1
NA	"ASV_37"	NA	1
NA	"ASV_37"	NA	1
"ASV_37"	"ASV_64"	1	1
"ASV_37"	"ASV_662"	1	1
NA	"ASV_37"	NA	1
NA	"ASV_37"	NA	1
NA	"ASV_374"	NA	1
"ASV_376"	"ASV_486"	1	1
"ASV_376"	"ASV_540"	1	1
NA	"ASV_379"	NA	1
NA	"ASV_379"	NA	1
NA	"ASV_38"	NA	1
"ASV_38"	"ASV_175"	1	1
NA	"ASV_38"	NA	1
"ASV_38"	"ASV_248"	1	1
NA	"ASV_38"	NA	1
"ASV_38"	"ASV_326"	1	1
NA	"ASV_38"	NA	2
NA	"ASV_38"	NA	1
NA	"ASV_38"	NA	1
NA	"ASV_38"	NA	2
NA	"ASV_38"	NA	1
NA	"ASV_38"	NA	1
"ASV_38"	"ASV_64"	1	1
NA	"ASV_38"	NA	1
NA	"ASV_38"	NA	2
NA	"ASV_38"	NA	1
NA	"ASV_38"	NA	1
"ASV_381"	"ASV_421"	2	1
"ASV_381"	"ASV_701"	2	1
NA	"ASV_383"	NA	1
NA	"ASV_383"	NA	1
NA	"ASV_386"	NA	1
NA	"ASV_386"	NA	1
"ASV_388"	"ASV_392"	1	1
NA	"ASV_388"	NA	1
NA	"ASV_388"	NA	1
NA	"ASV_39"	NA	1
NA	"ASV_39"	NA	1
NA	"ASV_39"	NA	1
NA	"ASV_39"	NA	1
NA	"ASV_39"	NA	1
NA	"ASV_39"	NA	1
NA	"ASV_39"	NA	1
NA	"ASV_39"	NA	1
NA	"ASV_39"	NA	1
NA	"ASV_39"	NA	1
NA	"ASV_39"	NA	1
NA	"ASV_39"	NA	1
NA	"ASV_39"	NA	1
NA	"ASV_39"	NA	1
NA	"ASV_39"	NA	1
NA	"ASV_391"	NA	1
NA	"ASV_398"	NA	1
NA	"ASV_398"	NA	1
NA	"ASV_398"	NA	1
NA	"ASV_4"	NA	2
NA	"ASV_4"	NA	1
"ASV_4"	"ASV_134"	1	1
NA	"ASV_4"	NA	2
"ASV_4"	"ASV_1441"	1	1
"ASV_4"	"ASV_1454"	1	1
"ASV_4"	"ASV_17"	1	1
NA	"ASV_4"	NA	1
NA	"ASV_4"	NA	1
NA	"ASV_4"	NA	1
NA	"ASV_4"	NA	1
NA	"ASV_4"	NA	2
NA	"ASV_4"	NA	1
NA	"ASV_4"	NA	2
NA	"ASV_4"	NA	2
NA	"ASV_4"	NA	1
NA	"ASV_4"	NA	1
"ASV_4"	"ASV_85"	2	1
NA	"ASV_4"	NA	1
"ASV_40"	"ASV_162"	1	1
NA	"ASV_40"	NA	2
"ASV_40"	"ASV_43"	1	1
NA	"ASV_40"	NA	1
"ASV_40"	"ASV_721"	2	1
NA	"ASV_401"	NA	1
NA	"ASV_401"	NA	1
"ASV_405"	"ASV_426"	1	1
NA	"ASV_407"	NA	1
"ASV_41"	"ASV_101"	1	1
NA	"ASV_41"	NA	1
NA	"ASV_41"	NA	1
NA	"ASV_41"	NA	1
NA	"ASV_41"	NA	1
NA	"ASV_41"	NA	1
"ASV_41"	"ASV_258"	2	1
"ASV_41"	"ASV_504"	2	1
"ASV_41"	"ASV_605"	2	1
NA	"ASV_41"	NA	1
NA	"ASV_41"	NA	1
NA	"ASV_41"	NA	2
"ASV_42"	"ASV_107"	1	1
NA	"ASV_42"	NA	1
NA	"ASV_42"	NA	1
NA	"ASV_42"	NA	1
NA	"ASV_42"	NA	1
NA	"ASV_42"	NA	1
NA	"ASV_42"	NA	1
"ASV_42"	"ASV_296"	1	1
NA	"ASV_42"	NA	1
NA	"ASV_42"	NA	1
"ASV_42"	"ASV_661"	1	1
NA	"ASV_42"	NA	1
"ASV_42"	"ASV_864"	1	1
"ASV_42"	"ASV_89"	1	1
NA	"ASV_423"	NA	1
NA	"ASV_423"	NA	1
NA	"ASV_43"	NA	1
"ASV_43"	"ASV_128"	2	1
NA	"ASV_43"	NA	1
NA	"ASV_43"	NA	1
NA	"ASV_43"	NA	1
"ASV_43"	"ASV_311"	1	1
"ASV_43"	"ASV_315"	2	1
NA	"ASV_43"	NA	1
"ASV_43"	"ASV_347"	1	1
NA	"ASV_43"	NA	1
"ASV_43"	"ASV_54"	2	1
NA	"ASV_43"	NA	1
"ASV_43"	"ASV_64"	1	1
NA	"ASV_43"	NA	1
NA	"ASV_43"	NA	2
NA	"ASV_44"	NA	1
NA	"ASV_44"	NA	1
NA	"ASV_44"	NA	1
NA	"ASV_44"	NA	2
NA	"ASV_44"	NA	1
NA	"ASV_44"	NA	1
NA	"ASV_44"	NA	1
NA	"ASV_44"	NA	2
NA	"ASV_44"	NA	1
NA	"ASV_44"	NA	1
NA	"ASV_44"	NA	1
NA	"ASV_44"	NA	1
NA	"ASV_44"	NA	1
NA	"ASV_44"	NA	1
NA	"ASV_44"	NA	1
NA	"ASV_44"	NA	1
NA	"ASV_44"	NA	1
NA	"ASV_441"	NA	1
NA	"ASV_441"	NA	1
NA	"ASV_444"	NA	1
NA	"ASV_444"	NA	1
NA	"ASV_45"	NA	1
"ASV_45"	"ASV_128"	2	1
"ASV_45"	"ASV_131"	1	1
NA	"ASV_45"	NA	1
NA	"ASV_45"	NA	1
NA	"ASV_45"	NA	1
NA	"ASV_45"	NA	1
"ASV_45"	"ASV_270"	1	1
"ASV_45"	"ASV_421"	1	1
NA	"ASV_45"	NA	1
NA	"ASV_45"	NA	1
NA	"ASV_45"	NA	2
NA	"ASV_45"	NA	1
NA	"ASV_45"	NA	1
NA	"ASV_45"	NA	1
NA	"ASV_451"	NA	1
NA	"ASV_46"	NA	1
NA	"ASV_46"	NA	1
NA	"ASV_46"	NA	1
NA	"ASV_46"	NA	1
"ASV_460"	"ASV_492"	1	1
"ASV_47"	"ASV_169"	1	1
"ASV_47"	"ASV_215"	1	1
NA	"ASV_47"	NA	1
"ASV_48"	"ASV_100"	1	1
NA	"ASV_48"	NA	1
NA	"ASV_48"	NA	1
NA	"ASV_48"	NA	1
NA	"ASV_48"	NA	2
NA	"ASV_48"	NA	1
NA	"ASV_48"	NA	1
NA	"ASV_48"	NA	1
"ASV_48"	"ASV_72"	2	1
NA	"ASV_48"	NA	1
"ASV_48"	"ASV_94"	1	1
"ASV_486"	"ASV_597"	1	1
"ASV_486"	"ASV_769"	1	1
NA	"ASV_49"	NA	1
NA	"ASV_49"	NA	1
NA	"ASV_49"	NA	1
NA	"ASV_49"	NA	1
NA	"ASV_49"	NA	1
NA	"ASV_49"	NA	1
NA	"ASV_49"	NA	1
NA	"ASV_49"	NA	1
NA	"ASV_49"	NA	1
NA	"ASV_49"	NA	1
NA	"ASV_49"	NA	1
NA	"ASV_49"	NA	1
NA	"ASV_49"	NA	1
NA	"ASV_49"	NA	1
"ASV_492"	"ASV_500"	1	1
NA	"ASV_494"	NA	1
NA	"ASV_494"	NA	1
NA	"ASV_495"	NA	1
NA	"ASV_495"	NA	1
NA	"ASV_495"	NA	1
NA	"ASV_495"	NA	1
NA	"ASV_495"	NA	1
NA	"ASV_495"	NA	1
NA	"ASV_5"	NA	1
NA	"ASV_5"	NA	2
NA	"ASV_5"	NA	1
"ASV_5"	"ASV_134"	1	1
"ASV_5"	"ASV_139"	2	7
NA	"ASV_5"	NA	1
NA	"ASV_5"	NA	2
NA	"ASV_5"	NA	2
"ASV_5"	"ASV_177"	2	1
NA	"ASV_5"	NA	2
NA	"ASV_5"	NA	1
"ASV_5"	"ASV_193"	1	1
"ASV_5"	"ASV_195"	1	1
NA	"ASV_5"	NA	2
"ASV_5"	"ASV_25"	1	1
"ASV_5"	"ASV_274"	2	1
NA	"ASV_5"	NA	1
NA	"ASV_5"	NA	2
NA	"ASV_5"	NA	1
NA	"ASV_5"	NA	2
NA	"ASV_5"	NA	1
"ASV_5"	"ASV_388"	2	1
"ASV_5"	"ASV_445"	2	1
NA	"ASV_5"	NA	1
"ASV_5"	"ASV_46"	1	1
NA	"ASV_5"	NA	2
NA	"ASV_5"	NA	1
NA	"ASV_5"	NA	1
NA	"ASV_5"	NA	2
NA	"ASV_5"	NA	2
"ASV_5"	"ASV_6"	1	1
"ASV_5"	"ASV_619"	2	1
"ASV_5"	"ASV_633"	2	1
"ASV_5"	"ASV_66"	2	1
NA	"ASV_5"	NA	2
NA	"ASV_5"	NA	1
NA	"ASV_5"	NA	2
"ASV_5"	"ASV_852"	2	1
NA	"ASV_5"	NA	1
NA	"ASV_5"	NA	1
NA	"ASV_50"	NA	1
NA	"ASV_50"	NA	2
"ASV_50"	"ASV_139"	1	1
NA	"ASV_50"	NA	1
NA	"ASV_50"	NA	1
NA	"ASV_50"	NA	1
NA	"ASV_50"	NA	1
NA	"ASV_502"	NA	1
NA	"ASV_502"	NA	1
"ASV_509"	"ASV_605"	1	1
"ASV_509"	"ASV_701"	1	1
NA	"ASV_51"	NA	1
NA	"ASV_51"	NA	1
NA	"ASV_51"	NA	1
NA	"ASV_51"	NA	1
NA	"ASV_51"	NA	1
NA	"ASV_51"	NA	2
"ASV_51"	"ASV_498"	1	1
NA	"ASV_51"	NA	1
NA	"ASV_51"	NA	1
NA	"ASV_51"	NA	1
NA	"ASV_51"	NA	1
NA	"ASV_51"	NA	1
NA	"ASV_51"	NA	2
NA	"ASV_51"	NA	1
NA	"ASV_51"	NA	1
NA	"ASV_52"	NA	1
NA	"ASV_52"	NA	1
NA	"ASV_52"	NA	1
NA	"ASV_52"	NA	2
NA	"ASV_52"	NA	2
NA	"ASV_52"	NA	1
NA	"ASV_52"	NA	1
NA	"ASV_52"	NA	2
NA	"ASV_52"	NA	2
NA	"ASV_52"	NA	2
NA	"ASV_52"	NA	1
NA	"ASV_52"	NA	1
NA	"ASV_52"	NA	1
NA	"ASV_52"	NA	1
NA	"ASV_53"	NA	1
NA	"ASV_53"	NA	2
"ASV_53"	"ASV_168"	1	1
NA	"ASV_53"	NA	2
NA	"ASV_53"	NA	2
"ASV_53"	"ASV_253"	1	1
"ASV_53"	"ASV_256"	1	1
NA	"ASV_53"	NA	2
NA	"ASV_53"	NA	1
NA	"ASV_53"	NA	1
"ASV_53"	"ASV_81"	1	1
NA	"ASV_53"	NA	1
NA	"ASV_539"	NA	1
NA	"ASV_54"	NA	1
NA	"ASV_54"	NA	1
"ASV_54"	"ASV_124"	1	1
"ASV_54"	"ASV_139"	1	1
"ASV_54"	"ASV_148"	1	1
NA	"ASV_54"	NA	1
NA	"ASV_54"	NA	1
NA	"ASV_54"	NA	1
NA	"ASV_54"	NA	1
"ASV_54"	"ASV_258"	1	1
NA	"ASV_54"	NA	1
"ASV_54"	"ASV_260"	1	1
NA	"ASV_54"	NA	1
"ASV_54"	"ASV_315"	1	1
NA	"ASV_54"	NA	1
"ASV_54"	"ASV_357"	1	1
NA	"ASV_54"	NA	1
"ASV_54"	"ASV_609"	1	1
"ASV_54"	"ASV_613"	1	1
"ASV_54"	"ASV_66"	1	1
"ASV_54"	"ASV_793"	1	1
"ASV_54"	"ASV_82"	1	1
NA	"ASV_54"	NA	1
NA	"ASV_54"	NA	1
NA	"ASV_547"	NA	1
NA	"ASV_547"	NA	1
NA	"ASV_55"	NA	1
NA	"ASV_55"	NA	1
NA	"ASV_55"	NA	1
NA	"ASV_55"	NA	1
NA	"ASV_55"	NA	1
NA	"ASV_55"	NA	1
NA	"ASV_55"	NA	1
NA	"ASV_55"	NA	1
NA	"ASV_55"	NA	1
NA	"ASV_55"	NA	2
NA	"ASV_55"	NA	2
NA	"ASV_55"	NA	1
NA	"ASV_55"	NA	1
NA	"ASV_55"	NA	1
NA	"ASV_55"	NA	1
NA	"ASV_55"	NA	1
NA	"ASV_55"	NA	2
NA	"ASV_55"	NA	1
NA	"ASV_55"	NA	1
NA	"ASV_55"	NA	1
"ASV_56"	"ASV_469"	1	1
"ASV_56"	"ASV_479"	1	1
NA	"ASV_57"	NA	1
NA	"ASV_57"	NA	1
NA	"ASV_57"	NA	1
NA	"ASV_57"	NA	2
NA	"ASV_57"	NA	2
NA	"ASV_57"	NA	1
NA	"ASV_57"	NA	1
NA	"ASV_57"	NA	1
NA	"ASV_57"	NA	1
NA	"ASV_58"	NA	1
NA	"ASV_58"	NA	1
NA	"ASV_58"	NA	1
NA	"ASV_58"	NA	1
NA	"ASV_58"	NA	1
NA	"ASV_58"	NA	1
NA	"ASV_58"	NA	1
NA	"ASV_58"	NA	1
NA	"ASV_58"	NA	1
NA	"ASV_58"	NA	1
NA	"ASV_58"	NA	1
NA	"ASV_58"	NA	1
NA	"ASV_58"	NA	1
NA	"ASV_58"	NA	1
NA	"ASV_58"	NA	1
NA	"ASV_59"	NA	1
NA	"ASV_59"	NA	2
NA	"ASV_59"	NA	1
NA	"ASV_59"	NA	1
NA	"ASV_59"	NA	1
NA	"ASV_59"	NA	2
NA	"ASV_59"	NA	2
NA	"ASV_59"	NA	2
"ASV_59"	"ASV_258"	2	1
NA	"ASV_59"	NA	1
NA	"ASV_59"	NA	2
NA	"ASV_59"	NA	1
"ASV_59"	"ASV_421"	1	1
NA	"ASV_59"	NA	2
NA	"ASV_59"	NA	1
NA	"ASV_59"	NA	1
NA	"ASV_59"	NA	1
"ASV_598"	"ASV_605"	1	1
"ASV_598"	"ASV_701"	1	1
NA	"ASV_6"	NA	2
NA	"ASV_6"	NA	1
NA	"ASV_6"	NA	2
NA	"ASV_6"	NA	2
"ASV_6"	"ASV_136"	1	1
"ASV_6"	"ASV_139"	2	1
NA	"ASV_6"	NA	1
NA	"ASV_6"	NA	1
NA	"ASV_6"	NA	1
"ASV_6"	"ASV_19"	1	1
"ASV_6"	"ASV_201"	1	1
NA	"ASV_6"	NA	1
NA	"ASV_6"	NA	1
NA	"ASV_6"	NA	1
NA	"ASV_6"	NA	1
"ASV_6"	"ASV_26"	1	1
NA	"ASV_6"	NA	1
NA	"ASV_6"	NA	1
"ASV_6"	"ASV_43"	1	1
NA	"ASV_6"	NA	1
NA	"ASV_6"	NA	2
"ASV_6"	"ASV_554"	2	1
NA	"ASV_6"	NA	1
"ASV_6"	"ASV_737"	2	1
NA	"ASV_6"	NA	2
NA	"ASV_6"	NA	1
NA	"ASV_60"	NA	1
"ASV_60"	"ASV_218"	1	1
"ASV_60"	"ASV_271"	1	1
"ASV_60"	"ASV_287"	1	1
