variable	mean_min_depth	no_of_nodes	mse_increase	node_purity_increase	no_of_trees	times_a_root	p_value
195	17.9176702421453	4670	0.00758886393182879	7.65784786528259	3920	0	1
199	6.44314850910546	60557	0.0344740330633857	33.9061325229609	9977	89	0
2	5.64685615369222	58697	0.0888268591954445	57.686484694802	9980	295	0
20	16.2753842105263	10240	0.000332486107553134	4.09756094496206	6451	0	1
202	10.8987036621973	25044	0.00220128339389787	7.51910128233407	9240	0	0
21	12.2883896537923	16195	0.00293343168088147	6.76274908130992	8077	0	1
210	23.3978479087452	801	1.03184769430916e-05	0.064922151159482	774	0	1
212	16.8287489093456	6100	0.00433957460360823	5.98063729901078	4613	0	1
214	20.7923494496698	3371	0.000804091071825325	1.37401082593024	2880	0	1
216	9.71957674604763	25355	0.00552772302606753	7.16320618405757	9244	0	0
217	17.5088140684411	9031	0.000392154896195577	1.57398782571568	6021	0	1
22	8.52550658395037	32390	0.00555849511969195	11.832622846737	9646	0	0
222	14.8383616770062	12180	0.00661924561364899	4.51609333013034	7163	0	1
23	10.6022376625976	19803	0.0134657786746417	9.57925437776183	8682	0	0.00297204797432496
24	6.60612405443266	55414	0.0240300343861123	25.951197379177	9961	0	0
26	17.2116287772664	7562	-0.000868726851264953	2.80249514616737	5364	0	1
28	12.8862290774465	16815	0.010149444980207	9.70461491647214	8225	0	1
29	9.39922193315989	24200	0.0107045182020144	10.6635566145738	9154	0	4.31695162496613e-241
3	9.23530018010806	26735	0.0119873574610931	11.3496945757637	9344	3	0
30	13.1640819891935	11879	0.00382848395959062	12.1210683818106	7055	0	1
31	15.0763552331399	10501	0.000420766471676501	5.51756349737512	6597	0	1
33	15.9552602361417	12277	0.00387004499569391	3.10743547561423	7116	0	1
35	18.6953781268761	5166	0.000631928913226003	3.76046067089326	4179	0	1
36	3.33990394236542	65499	0.617150030245021	335.730185160788	9994	2631	0
37	21.3076676605964	1695	1.55057455536736e-05	2.78786744352657	1623	0	1
4	16.6922184110466	10325	0.00176411425062136	2.83053966653872	6516	0	1
40	9.60108431058635	27827	0.0142119484587327	9.33462832612211	9413	3	0
41	11.0986413648189	17527	0.0105632346418725	8.8934903039883	8331	0	1
42	7.19176407844707	35680	0.058729212533388	26.4124638681719	9737	0	0
43	6.17457410446268	47565	0.0866148481648006	56.6930744926741	9918	358	0
44	15.707924934961	12018	0.00117096262323309	2.7456602672161	7031	0	1
45	14.7541538322994	10862	0.0210789316466716	8.35020220359802	6825	0	1
46	10.9309652191315	18417	0.00423899784532093	10.6422438939402	8470	0	0.999999999999834
47	7.07844632779668	53275	0.0385688880309716	37.1925821028932	9953	206	0
48	8.88624024414649	29529	0.0140214109867821	11.6376641390927	9519	0	0
49	6.48210162097258	42197	0.0771071311345336	26.9190930336535	9868	5	0
5	8.11529183510106	36860	0.0168068925829257	12.3914481499765	9763	1	0
50	23.7980505703422	187	-1.22915854842029e-06	0.0204597437209476	185	0	1
51	15.7516156493896	11857	0.000146149985157983	2.94543381670357	6956	0	1
52	15.971955453272	9743	0.0046519645437402	5.36052883660938	6296	0	1
53	21.0223143085852	2299	0.00185668699369317	3.21956404586872	2072	0	1
54	15.9659929757855	10189	0.00154217946714049	2.57512561185014	6411	0	1
55	18.080877886732	4729	-0.00285997619211099	3.86093624915315	3918	0	1
56	11.8092825695417	7836	0.0237583983734845	37.939063403803	6044	0	1
57	16.3141229737843	7675	0.000951516350015341	5.50662350764326	5419	0	1
58	18.0889436862117	4350	-0.00171928975632975	3.98760147082304	3782	0	1
59	14.6782515509306	9731	0.0155893639992051	8.81537746391326	6384	0	1
6	8.68504794876926	29057	0.0163758074715134	14.7118754412815	9472	0	0
60	16.6579852311387	7225	-4.08300596925732e-05	2.11003613878787	5140	0	1
61	14.6794205723434	15232	0.00287329478283934	4.03221860323873	7872	0	1
62	13.1087855313188	14017	7.82718645709842e-05	5.72109016332274	7603	0	1
63	9.32781104662798	24625	0.0104093186453917	11.9067185348306	9168	0	1.16382658139814e-283
64	23.8626942165299	184	1.17586789340562e-07	0.0179150705755964	184	0	1
